"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2011,"ABW_A01","ABW_A01",0.138,15454.589,15454.589
"2",2011,"ABW_A02","ABW_A01",0.482,7491.18899999998,15454.589
"3",2011,"ABW_A03","ABW_A01",4.959,69838.3160000007,15454.589
"4",2011,"ABW_A04","ABW_A01",92.056,83971.3309999997,15454.589
"5",2011,"ABW_A05","ABW_A01",2.62,19502.239,15454.589
"6",2011,"ABW_A06","ABW_A01",25.872,81994.0270000001,15454.589
"7",2011,"ABW_A07","ABW_A01",56.347,525679.794,15454.589
"8",2011,"ABW_A08","ABW_A01",1.405,29503.7679999999,15454.589
"9",2011,"ABW_A09","ABW_A01",3.121,86801.9359999998,15454.589
"10",2011,"ABW_A10","ABW_A01",0.351,44139.7419999999,15454.589
"11",2011,"ABW_A11","ABW_A01",2.66,37918.3479999999,15454.589
"12",2011,"ABW_A12","ABW_A01",0.203,10684.718,15454.589
"13",2011,"ABW_A13","ABW_A01",113.259,245288.310999999,15454.589
"14",2011,"ABW_A14","ABW_A01",23.564,400142.053,15454.589
"15",2011,"ABW_A15","ABW_A01",4.682,19433.261,15454.589
"16",2011,"ABW_A16","ABW_A01",298.942,261536.413999999,15454.589
"17",2011,"ABW_A17","ABW_A01",18.625,219377.385,15454.589
"18",2011,"ABW_A18","ABW_A01",12.961,589129.624,15454.589
"19",2011,"ABW_A19","ABW_A01",61.556,245499.013,15454.589
"20",2011,"ABW_A20","ABW_A01",6.609,181363.851,15454.589
"21",2011,"ABW_A21","ABW_A01",876.683,1035637.485,15454.589
"22",2011,"ABW_A22","ABW_A01",1.43,457588.843,15454.589
"23",2011,"ABW_A23","ABW_A01",25.246,549950.429000002,15454.589
"24",2011,"ABW_A24","ABW_A01",0.103,13949.39,15454.589
"25",2011,"ABW_A25","ABW_A01",0.482,10724.344,15454.589
"26",2011,"ABW_A26","ABW_A01",0.254,9572.434,15454.589
"27",2011,"LG01_LG01","ABW_A01",105.711,NA,15454.589
"28",2011,"LG02_LG02","ABW_A01",-27.5,NA,15454.589
"29",2011,"LH01_LH01","ABW_A01",3049.31,NA,15454.589
"30",2011,"LK01_LK01","ABW_A01",1676.74,NA,15454.589
"31",2011,"LK02_LK02","ABW_A01",137.118,NA,15454.589
"32",2011,"LK03_LK03","ABW_A01",563.896,NA,15454.589
"33",2011,"Imp_A01","ABW_A01",1102.42,NA,15454.589
"34",2011,"Imp_A02","ABW_A01",61.592,NA,15454.589
"35",2011,"Imp_A03","ABW_A01",195.714,NA,15454.589
"36",2011,"Imp_A04","ABW_A01",684.74,NA,15454.589
"37",2011,"Imp_A05","ABW_A01",222.626,NA,15454.589
"38",2011,"Imp_A06","ABW_A01",217.169,NA,15454.589
"39",2011,"Imp_A07","ABW_A01",1569.833,NA,15454.589
"40",2011,"Imp_A08","ABW_A01",293.928,NA,15454.589
"41",2011,"Imp_A09","ABW_A01",637.579,NA,15454.589
"42",2011,"Imp_A10","ABW_A01",174.847,NA,15454.589
"43",2011,"Imp_A11","ABW_A01",110.866,NA,15454.589
"44",2011,"Imp_A12","ABW_A01",85.917,NA,15454.589
"45",2011,"Imp_A13","ABW_A01",96.83,NA,15454.589
"46",2011,"Imp_A14","ABW_A01",121.733,NA,15454.589
"47",2011,"Imp_A15","ABW_A01",67.797,NA,15454.589
"48",2011,"Imp_A16","ABW_A01",89.025,NA,15454.589
"49",2011,"Imp_A17","ABW_A01",103.266,NA,15454.589
"50",2011,"Imp_A18","ABW_A01",118.434,NA,15454.589
"51",2011,"Imp_A19","ABW_A01",298.429,NA,15454.589
"52",2011,"Imp_A20","ABW_A01",124.359,NA,15454.589
"53",2011,"Imp_A21","ABW_A01",951.404,NA,15454.589
"54",2011,"Imp_A22","ABW_A01",95.883,NA,15454.589
"55",2011,"Imp_A23","ABW_A01",293.397,NA,15454.589
"56",2011,"Imp_A24","ABW_A01",69.701,NA,15454.589
"57",2011,"Imp_A25","ABW_A01",33.809,NA,15454.589
"58",2011,"Imp_A26","ABW_A01",501.547,NA,15454.589
"59",2011,"Imp_ZZZ","ABW_A01",-8.141,NA,15454.589
"60",2011,"ABW_A01","ABW_A02",0.104,15454.589,7491.18899999998
"61",2011,"ABW_A02","ABW_A02",0.138,7491.18899999998,7491.18899999998
"62",2011,"ABW_A03","ABW_A02",1.814,69838.3160000007,7491.18899999998
"63",2011,"ABW_A04","ABW_A02",6.217,83971.3309999997,7491.18899999998
"64",2011,"ABW_A05","ABW_A02",3.236,19502.239,7491.18899999998
"65",2011,"ABW_A06","ABW_A02",1.809,81994.0270000001,7491.18899999998
"66",2011,"ABW_A07","ABW_A02",6.173,525679.794,7491.18899999998
"67",2011,"ABW_A08","ABW_A02",0.22,29503.7679999999,7491.18899999998
"68",2011,"ABW_A09","ABW_A02",0.824,86801.9359999998,7491.18899999998
"69",2011,"ABW_A10","ABW_A02",0.462,44139.7419999999,7491.18899999998
"70",2011,"ABW_A11","ABW_A02",4.255,37918.3479999999,7491.18899999998
"71",2011,"ABW_A12","ABW_A02",0.116,10684.718,7491.18899999998
"72",2011,"ABW_A13","ABW_A02",3.009,245288.310999999,7491.18899999998
"73",2011,"ABW_A14","ABW_A02",1.313,400142.053,7491.18899999998
"74",2011,"ABW_A15","ABW_A02",0.546,19433.261,7491.18899999998
