|ROW|COLNew|Value
140|ABW_A05|ABW_A13|73.485
141|ABW_A05|ABW_A14|764.617
142|ABW_A05|ABW_A15|11.258
143|ABW_A05|ABW_A16|264.271
144|ABW_A05|ABW_A17|336.088
145|ABW_A05|ABW_A18|394.557
146|ABW_A05|ABW_A19|132.088
147|ABW_A05|ABW_A20|52.467
148|ABW_A05|ABW_A21|314.532
149|ABW_A05|ABW_A22|402.455
150|ABW_A05|ABW_A23|590.338
151|ABW_A05|ABW_A24|2.894
152|ABW_A05|ABW_A25|2.909
153|ABW_A05|ABW_A26|0.101
154|ABW_A05|ABW_XG|3.054
155|ABW_A05|ABW_XH|6822.02
156|ABW_A05|ABW_XK01|817.875
157|ABW_A05|ABW_XK02|240.597
158|ABW_A05|ABW_XK03|2.65
159|ABW_A05|ABW_XNPISH|179.402
160|ABW_A06|ABW_A01|23.182
161|ABW_A06|ABW_A02|1.774
162|ABW_A06|ABW_A03|107.841
163|ABW_A06|ABW_A04|1893.6
164|ABW_A06|ABW_A05|103.446
165|ABW_A06|ABW_A06|9284.91
166|ABW_A06|ABW_A07|9362.18
167|ABW_A06|ABW_A08|72.081
168|ABW_A06|ABW_A09|267.89
169|ABW_A06|ABW_A10|65.285
170|ABW_A06|ABW_A11|2315.84
171|ABW_A06|ABW_A12|35.589
172|ABW_A06|ABW_A13|360.698
173|ABW_A06|ABW_A14|13414.1
174|ABW_A06|ABW_A15|61.723
175|ABW_A06|ABW_A16|2063.26
176|ABW_A06|ABW_A17|1652.3
177|ABW_A06|ABW_A18|3708.14
178|ABW_A06|ABW_A19|1005.49
179|ABW_A06|ABW_A20|2031.76
180|ABW_A06|ABW_A21|9803.18
181|ABW_A06|ABW_A22|4569.5
182|ABW_A06|ABW_A23|3544.82
183|ABW_A06|ABW_A24|46.777
184|ABW_A06|ABW_A25|18.359
185|ABW_A06|ABW_A26|0.102
186|ABW_A06|ABW_XG|130.954
187|ABW_A06|ABW_XH|4698.55
188|ABW_A06|ABW_XK01|239.605
189|ABW_A06|ABW_XK02|365.354
190|ABW_A06|ABW_XK03|0.868
191|ABW_A06|ABW_XNPISH|106.638
192|ABW_A07|ABW_A01|65.578
193|ABW_A07|ABW_A02|7.759
194|ABW_A07|ABW_A03|392.875
195|ABW_A07|ABW_A04|827.22
196|ABW_A07|ABW_A05|262.273
197|ABW_A07|ABW_A06|1055.75
198|ABW_A07|ABW_A07|28695.6
199|ABW_A07|ABW_A08|117.436
200|ABW_A07|ABW_A09|683.632
201|ABW_A07|ABW_A10|272.405
202|ABW_A07|ABW_A11|619.037
203|ABW_A07|ABW_A12|296.259
204|ABW_A07|ABW_A13|992.717
205|ABW_A07|ABW_A14|16311.5
206|ABW_A07|ABW_A15|16.271
207|ABW_A07|ABW_A16|593.401
208|ABW_A07|ABW_A17|518.414
209|ABW_A07|ABW_A18|1560.48
210|ABW_A07|ABW_A19|3751.28
211|ABW_A07|ABW_A20|397.1
212|ABW_A07|ABW_A21|3502.22
213|ABW_A07|ABW_A22|3812.51
214|ABW_A07|ABW_A23|5997.7
215|ABW_A07|ABW_A24|17.642
216|ABW_A07|ABW_A25|14.132
217|ABW_A07|ABW_A26|0.121
218|ABW_A07|ABW_XG|202.423
219|ABW_A07|ABW_XH|16903.4
220|ABW_A07|ABW_XK01|437.861
221|ABW_A07|ABW_XK02|334.594
222|ABW_A07|ABW_XK03|1.445
223|ABW_A07|ABW_XNPISH|612.917
224|ABW_A08|ABW_A01|1.228
225|ABW_A08|ABW_A02|0.211
226|ABW_A08|ABW_A03|106.314
227|ABW_A08|ABW_A04|316.527
228|ABW_A08|ABW_A05|7.741
229|ABW_A08|ABW_A06|89.119
230|ABW_A08|ABW_A07|2072.54
231|ABW_A08|ABW_A08|4.542
232|ABW_A08|ABW_A09|611.807
233|ABW_A08|ABW_A10|148.031
234|ABW_A08|ABW_A11|331.766
235|ABW_A08|ABW_A12|49.916
236|ABW_A08|ABW_A13|63.454
237|ABW_A08|ABW_A14|5693.44
238|ABW_A08|ABW_A15|3.705
239|ABW_A08|ABW_A16|160.437
240|ABW_A08|ABW_A17|100.526
241|ABW_A08|ABW_A18|388.25
242|ABW_A08|ABW_A19|201.869
243|ABW_A08|ABW_A20|52.68
244|ABW_A08|ABW_A21|1136.51
245|ABW_A08|ABW_A22|313.812
246|ABW_A08|ABW_A23|172.392
247|ABW_A08|ABW_A24|1.72
248|ABW_A08|ABW_A25|0.991
249|ABW_A08|ABW_A26|0.103
250|ABW_A08|ABW_XG|50.478
251|ABW_A08|ABW_XH|408.704
252|ABW_A08|ABW_XK01|1248.97
253|ABW_A08|ABW_XK02|498.175
254|ABW_A08|ABW_XK03|3.958
255|ABW_A08|ABW_XNPISH|12.656
256|ABW_A09|ABW_A01|2.509
257|ABW_A09|ABW_A02|0.729
258|ABW_A09|ABW_A03|190.161
259|ABW_A09|ABW_A04|58.983
260|ABW_A09|ABW_A05|11.115
261|ABW_A09|ABW_A06|148.473
262|ABW_A09|ABW_A07|1620.03
263|ABW_A09|ABW_A08|74.278
264|ABW_A09|ABW_A09|9.025
265|ABW_A09|ABW_A10|714.775
266|ABW_A09|ABW_A11|303.168
267|ABW_A09|ABW_A12|0.823
268|ABW_A09|ABW_A13|278.791
269|ABW_A09|ABW_A14|3403.09
270|ABW_A09|ABW_A15|15.285
271|ABW_A09|ABW_A16|398.96
272|ABW_A09|ABW_A17|379.514
273|ABW_A09|ABW_A18|305.934
274|ABW_A09|ABW_A19|241.834
275|ABW_A09|ABW_A20|296.101
276|ABW_A09|ABW_A21|2475.16
277|ABW_A09|ABW_A22|1655.25
278|ABW_A09|ABW_A23|1109.05
279|ABW_A09|ABW_A24|5.873
280|ABW_A09|ABW_A25|1.305
281|ABW_A09|ABW_A26|0.1
282|ABW_A09|ABW_XG|3440.44
283|ABW_A09|ABW_XH|8158.2
284|ABW_A09|ABW_XK01|32681.4
285|ABW_A09|ABW_XK02|1178.99
286|ABW_A09|ABW_XK03|102.193
287|ABW_A09|ABW_XNPISH|117.525
288|ABW_A10|ABW_A01|0.265
289|ABW_A10|ABW_A02|0.383
290|ABW_A10|ABW_A03|20.901
291|ABW_A10|ABW_A04|10.53
292|ABW_A10|ABW_A05|0.353
293|ABW_A10|ABW_A06|3.12
294|ABW_A10|ABW_A07|262.33
295|ABW_A10|ABW_A08|2.089
296|ABW_A10|ABW_A09|65.717
297|ABW_A10|ABW_A10|4.011
298|ABW_A10|ABW_A11|52.441
299|ABW_A10|ABW_A12|0.319
300|ABW_A10|ABW_A13|7.194
301|ABW_A10|ABW_A14|509.611
302|ABW_A10|ABW_A15|5.453
303|ABW_A10|ABW_A16|53.519
304|ABW_A10|ABW_A17|228.362
305|ABW_A10|ABW_A18|25.25
306|ABW_A10|ABW_A19|211.827
307|ABW_A10|ABW_A20|17.718
308|ABW_A10|ABW_A21|655.448
309|ABW_A10|ABW_A22|1002.38
310|ABW_A10|ABW_A23|42.515
311|ABW_A10|ABW_A24|1.441
312|ABW_A10|ABW_A25|0.112
313|ABW_A10|ABW_A26|0.104
314|ABW_A10|ABW_XG|2326.24
315|ABW_A10|ABW_XH|7019.63
316|ABW_A10|ABW_XK01|9809.0
317|ABW_A10|ABW_XK02|1696.55
318|ABW_A10|ABW_XK03|30.703
319|ABW_A10|ABW_XNPISH|263.006
320|ABW_A11|ABW_A01|2.293
321|ABW_A11|ABW_A02|4.026
322|ABW_A11|ABW_A03|73.449
323|ABW_A11|ABW_A04|165.448
324|ABW_A11|ABW_A05|64.431
325|ABW_A11|ABW_A06|332.688
326|ABW_A11|ABW_A07|1122.51
327|ABW_A11|ABW_A08|20.427
328|ABW_A11|ABW_A09|103.804
329|ABW_A11|ABW_A10|215.826
330|ABW_A11|ABW_A11|459.583
331|ABW_A11|ABW_A12|5.212
332|ABW_A11|ABW_A13|238.772
333|ABW_A11|ABW_A14|6750.49
334|ABW_A11|ABW_A15|21.666
335|ABW_A11|ABW_A16|664.168
336|ABW_A11|ABW_A17|611.097
337|ABW_A11|ABW_A18|1394.08
338|ABW_A11|ABW_A19|333.321
339|ABW_A11|ABW_A20|321.174
340|ABW_A11|ABW_A21|2637.54
341|ABW_A11|ABW_A22|764.524
342|ABW_A11|ABW_A23|1404.23
343|ABW_A11|ABW_A24|9.375
344|ABW_A11|ABW_A25|3.201
345|ABW_A11|ABW_A26|0.101
346|ABW_A11|ABW_XG|975.689
347|ABW_A11|ABW_XH|6511.14
348|ABW_A11|ABW_XK01|5715.44
349|ABW_A11|ABW_XK02|483.371
350|ABW_A11|ABW_XK03|17.984
351|ABW_A11|ABW_XNPISH|251.542
352|ABW_A12|ABW_A01|0.166
353|ABW_A12|ABW_A02|0.101
354|ABW_A12|ABW_A03|29.936
355|ABW_A12|ABW_A04|22.695
356|ABW_A12|ABW_A05|1.722
357|ABW_A12|ABW_A06|181.293
358|ABW_A12|ABW_A07|1270.16
359|ABW_A12|ABW_A08|110.087
360|ABW_A12|ABW_A09|3.468
361|ABW_A12|ABW_A10|0.186
362|ABW_A12|ABW_A11|14.611
363|ABW_A12|ABW_A12|136.291
364|ABW_A12|ABW_A13|680.465
365|ABW_A12|ABW_A14|57.117
366|ABW_A12|ABW_A15|1.063
367|ABW_A12|ABW_A16|1.43
368|ABW_A12|ABW_A17|46.669
369|ABW_A12|ABW_A18|35.077
370|ABW_A12|ABW_A19|86.477
371|ABW_A12|ABW_A20|36.416
372|ABW_A12|ABW_A21|105.392
373|ABW_A12|ABW_A22|2.147
374|ABW_A12|ABW_A23|77.859
375|ABW_A12|ABW_A24|0.252
376|ABW_A12|ABW_A25|0.169
377|ABW_A12|ABW_A26|0.117
378|ABW_A12|ABW_XG|125.529
379|ABW_A12|ABW_XH|3941.25
380|ABW_A12|ABW_XK01|0.184
381|ABW_A12|ABW_XK02|1366.56
382|ABW_A12|ABW_XK03|0.184
383|ABW_A12|ABW_XNPISH|228.165
384|ABW_A13|ABW_A01|109.426
385|ABW_A13|ABW_A02|3.153
386|ABW_A13|ABW_A03|3283.19
387|ABW_A13|ABW_A04|2490.7
388|ABW_A13|ABW_A05|358.948
389|ABW_A13|ABW_A06|4268.73
390|ABW_A13|ABW_A07|49925.7
391|ABW_A13|ABW_A08|788.803
392|ABW_A13|ABW_A09|806.257
393|ABW_A13|ABW_A10|209.592
394|ABW_A13|ABW_A11|596.651
395|ABW_A13|ABW_A12|101.983
396|ABW_A13|ABW_A13|30314.2
397|ABW_A13|ABW_A14|6880.96
398|ABW_A13|ABW_A15|182.157
399|ABW_A13|ABW_A16|2425.87
400|ABW_A13|ABW_A17|7203.78
401|ABW_A13|ABW_A18|25217.2
402|ABW_A13|ABW_A19|5035.62
403|ABW_A13|ABW_A20|2127.97
404|ABW_A13|ABW_A21|14292.8
405|ABW_A13|ABW_A22|9995.93
406|ABW_A13|ABW_A23|12898.9
407|ABW_A13|ABW_A24|45.377
408|ABW_A13|ABW_A25|31.023
409|ABW_A13|ABW_A26|0.239
410|ABW_A13|ABW_XG|0.266
411|ABW_A13|ABW_XH|39214.1
412|ABW_A13|ABW_XK01|0.228
413|ABW_A13|ABW_XK02|2.007
414|ABW_A13|ABW_XK03|0.228
415|ABW_A13|ABW_XNPISH|1193.66
416|ABW_A14|ABW_A01|22.961
417|ABW_A14|ABW_A02|1.385
418|ABW_A14|ABW_A03|2071.98
419|ABW_A14|ABW_A04|291.866
420|ABW_A14|ABW_A05|49.559
421|ABW_A14|ABW_A06|652.647
422|ABW_A14|ABW_A07|5473.58
423|ABW_A14|ABW_A08|132.609
424|ABW_A14|ABW_A09|203.421
425|ABW_A14|ABW_A10|39.341
426|ABW_A14|ABW_A11|174.722
427|ABW_A14|ABW_A12|1.251
428|ABW_A14|ABW_A13|7013.14
429|ABW_A14|ABW_A14|3881.11
430|ABW_A14|ABW_A15|53.532
431|ABW_A14|ABW_A16|1094.66
432|ABW_A14|ABW_A17|1519.91
433|ABW_A14|ABW_A18|3441.37
434|ABW_A14|ABW_A19|2526.08
435|ABW_A14|ABW_A20|1669.41
436|ABW_A14|ABW_A21|21417.0
437|ABW_A14|ABW_A22|10508.6
438|ABW_A14|ABW_A23|4950.3
439|ABW_A14|ABW_A24|42.444
440|ABW_A14|ABW_A25|13.542
441|ABW_A14|ABW_A26|0.1
442|ABW_A14|ABW_XG|23515.8
443|ABW_A14|ABW_XH|753.513
444|ABW_A14|ABW_XK01|264976.0
445|ABW_A14|ABW_XK02|0.077
446|ABW_A14|ABW_XK03|828.266
447|ABW_A14|ABW_XNPISH|44.777
448|ABW_A15|ABW_A01|4.615
449|ABW_A15|ABW_A02|0.595
450|ABW_A15|ABW_A03|24.836
451|ABW_A15|ABW_A04|88.048
452|ABW_A15|ABW_A05|13.783
453|ABW_A15|ABW_A06|114.442
454|ABW_A15|ABW_A07|699.378
455|ABW_A15|ABW_A08|12.837
456|ABW_A15|ABW_A09|56.424
457|ABW_A15|ABW_A10|16.616
458|ABW_A15|ABW_A11|64.41
459|ABW_A15|ABW_A12|0.613
460|ABW_A15|ABW_A13|42.62
461|ABW_A15|ABW_A14|1046.02
462|ABW_A15|ABW_A15|3.87
463|ABW_A15|ABW_A16|119.414
464|ABW_A15|ABW_A17|90.055
465|ABW_A15|ABW_A18|416.972
466|ABW_A15|ABW_A19|146.78
467|ABW_A15|ABW_A20|34.566
468|ABW_A15|ABW_A21|284.228
469|ABW_A15|ABW_A22|124.82
470|ABW_A15|ABW_A23|204.804
471|ABW_A15|ABW_A24|1.424
472|ABW_A15|ABW_A25|0.563
473|ABW_A15|ABW_A26|0.1
474|ABW_A15|ABW_XG|42.644
475|ABW_A15|ABW_XH|4795.06
476|ABW_A15|ABW_XK01|849.009
477|ABW_A15|ABW_XK02|31.776
478|ABW_A15|ABW_XK03|2.813
479|ABW_A15|ABW_XNPISH|161.674
480|ABW_A16|ABW_A01|291.72
481|ABW_A16|ABW_A02|34.412
482|ABW_A16|ABW_A03|834.148
483|ABW_A16|ABW_A04|5063.01
484|ABW_A16|ABW_A05|795.027
485|ABW_A16|ABW_A06|5272.25
486|ABW_A16|ABW_A07|27538.1
487|ABW_A16|ABW_A08|932.195
488|ABW_A16|ABW_A09|3926.38
489|ABW_A16|ABW_A10|1163.06
490|ABW_A16|ABW_A11|2488.52
491|ABW_A16|ABW_A12|14.057
492|ABW_A16|ABW_A13|1734.99
493|ABW_A16|ABW_A14|24400.0
494|ABW_A16|ABW_A15|145.879
495|ABW_A16|ABW_A16|5099.67
496|ABW_A16|ABW_A17|3297.11
497|ABW_A16|ABW_A18|12613.1
498|ABW_A16|ABW_A19|3362.07
499|ABW_A16|ABW_A20|1330.46
500|ABW_A16|ABW_A21|9942.61
501|ABW_A16|ABW_A22|6115.69
502|ABW_A16|ABW_A23|9170.03
503|ABW_A16|ABW_A24|65.488
504|ABW_A16|ABW_A25|36.916
505|ABW_A16|ABW_A26|0.105
506|ABW_A16|ABW_XG|2190.84
507|ABW_A16|ABW_XH|62280.1
508|ABW_A16|ABW_XK01|33818.6
509|ABW_A16|ABW_XK02|1842.72
510|ABW_A16|ABW_XK03|105.848
511|ABW_A16|ABW_XNPISH|1829.12
512|ABW_A17|ABW_A01|18.877
513|ABW_A17|ABW_A02|4.423
514|ABW_A17|ABW_A03|177.447
515|ABW_A17|ABW_A04|74.29
516|ABW_A17|ABW_A05|46.238
517|ABW_A17|ABW_A06|134.217
518|ABW_A17|ABW_A07|2005.35
519|ABW_A17|ABW_A08|14.926
520|ABW_A17|ABW_A09|120.05
521|ABW_A17|ABW_A10|53.944
522|ABW_A17|ABW_A11|454.661
523|ABW_A17|ABW_A12|3.225
524|ABW_A17|ABW_A13|117.973
525|ABW_A17|ABW_A14|19244.6
526|ABW_A17|ABW_A15|25.383
527|ABW_A17|ABW_A16|526.003
528|ABW_A17|ABW_A17|712.193
529|ABW_A17|ABW_A18|4877.79
530|ABW_A17|ABW_A19|2298.05
531|ABW_A17|ABW_A20|192.953
532|ABW_A17|ABW_A21|3658.37
533|ABW_A17|ABW_A22|340.438
534|ABW_A17|ABW_A23|1407.56
535|ABW_A17|ABW_A24|3.808
536|ABW_A17|ABW_A25|4.784
537|ABW_A17|ABW_A26|0.107
538|ABW_A17|ABW_XG|139.461
539|ABW_A17|ABW_XH|138266.0
540|ABW_A17|ABW_XK01|9436.81
541|ABW_A17|ABW_XK02|0.081
542|ABW_A17|ABW_XK03|29.653
543|ABW_A17|ABW_XNPISH|4832.61
544|ABW_A18|ABW_A01|13.307
545|ABW_A18|ABW_A02|0.984
546|ABW_A18|ABW_A03|125.868
547|ABW_A18|ABW_A04|673.329
548|ABW_A18|ABW_A05|109.643
549|ABW_A18|ABW_A06|1260.93
550|ABW_A18|ABW_A07|5401.11
551|ABW_A18|ABW_A08|191.146
552|ABW_A18|ABW_A09|342.866
553|ABW_A18|ABW_A10|80.764
554|ABW_A18|ABW_A11|483.454
555|ABW_A18|ABW_A12|2.558
556|ABW_A18|ABW_A13|4433.44
557|ABW_A18|ABW_A14|4693.68
558|ABW_A18|ABW_A15|95.573
559|ABW_A18|ABW_A16|1853.85
560|ABW_A18|ABW_A17|2576.62
561|ABW_A18|ABW_A18|188341.0
562|ABW_A18|ABW_A19|4232.2
563|ABW_A18|ABW_A20|4321.35
564|ABW_A18|ABW_A21|25956.1
565|ABW_A18|ABW_A22|9860.11
566|ABW_A18|ABW_A23|9141.97
567|ABW_A18|ABW_A24|114.306
568|ABW_A18|ABW_A25|38.282
569|ABW_A18|ABW_A26|0.721
570|ABW_A18|ABW_XG|1.38
571|ABW_A18|ABW_XH|198547.0
572|ABW_A18|ABW_XK01|0.334
573|ABW_A18|ABW_XK02|0.165
574|ABW_A18|ABW_XK03|0.334
575|ABW_A18|ABW_XNPISH|5134.18
576|ABW_A19|ABW_A01|67.52
577|ABW_A19|ABW_A02|7.201
578|ABW_A19|ABW_A03|1222.22
579|ABW_A19|ABW_A04|1479.03
580|ABW_A19|ABW_A05|138.304
581|ABW_A19|ABW_A06|1614.49
582|ABW_A19|ABW_A07|13645.8
583|ABW_A19|ABW_A08|233.404
584|ABW_A19|ABW_A09|400.244
585|ABW_A19|ABW_A10|147.708
586|ABW_A19|ABW_A11|581.693
587|ABW_A19|ABW_A12|432.274
588|ABW_A19|ABW_A13|5624.88
589|ABW_A19|ABW_A14|10445.4
590|ABW_A19|ABW_A15|123.17
591|ABW_A19|ABW_A16|4904.09
592|ABW_A19|ABW_A17|3036.09
593|ABW_A19|ABW_A18|3532.54
594|ABW_A19|ABW_A19|5897.23
595|ABW_A19|ABW_A20|1245.45
596|ABW_A19|ABW_A21|6360.14
597|ABW_A19|ABW_A22|3357.21
598|ABW_A19|ABW_A23|3832.83
599|ABW_A19|ABW_A24|18.38
600|ABW_A19|ABW_A25|28.997
601|ABW_A19|ABW_A26|0.113
602|ABW_A19|ABW_XG|988.868
603|ABW_A19|ABW_XH|29801.5
604|ABW_A19|ABW_XK01|3548.79
605|ABW_A19|ABW_XK02|192.726
606|ABW_A19|ABW_XK03|11.199
607|ABW_A19|ABW_XNPISH|671.128
608|ABW_A20|ABW_A01|6.791
609|ABW_A20|ABW_A02|2.019
610|ABW_A20|ABW_A03|147.054
611|ABW_A20|ABW_A04|195.335
612|ABW_A20|ABW_A05|49.301
613|ABW_A20|ABW_A06|657.66
614|ABW_A20|ABW_A07|3463.27
615|ABW_A20|ABW_A08|79.602
616|ABW_A20|ABW_A09|548.929
617|ABW_A20|ABW_A10|51.067
618|ABW_A20|ABW_A11|231.363
619|ABW_A20|ABW_A12|2.699
620|ABW_A20|ABW_A13|1304.77
621|ABW_A20|ABW_A14|6196.5
622|ABW_A20|ABW_A15|182.064
623|ABW_A20|ABW_A16|6442.52
624|ABW_A20|ABW_A17|4697.0
625|ABW_A20|ABW_A18|6449.84
626|ABW_A20|ABW_A19|6569.27
627|ABW_A20|ABW_A20|8016.32
628|ABW_A20|ABW_A21|16868.8
629|ABW_A20|ABW_A22|9878.36
630|ABW_A20|ABW_A23|7170.25
631|ABW_A20|ABW_A24|124.64
632|ABW_A20|ABW_A25|75.078
633|ABW_A20|ABW_A26|0.101
634|ABW_A20|ABW_XG|796.017
635|ABW_A20|ABW_XH|35063.4
636|ABW_A20|ABW_XK01|16212.7
637|ABW_A20|ABW_XK02|15.779
638|ABW_A20|ABW_XK03|50.799
639|ABW_A20|ABW_XNPISH|1337.06
640|ABW_A21|ABW_A01|869.071
641|ABW_A21|ABW_A02|32.726
642|ABW_A21|ABW_A03|9373.85
643|ABW_A21|ABW_A04|6517.82
644|ABW_A21|ABW_A05|1504.95
645|ABW_A21|ABW_A06|7177.56
646|ABW_A21|ABW_A07|60903.0
647|ABW_A21|ABW_A08|1666.05
648|ABW_A21|ABW_A09|7561.43
649|ABW_A21|ABW_A10|1808.09
650|ABW_A21|ABW_A11|3150.17
651|ABW_A21|ABW_A12|30.37
652|ABW_A21|ABW_A13|14261.6
653|ABW_A21|ABW_A14|57955.3
654|ABW_A21|ABW_A15|1211.26
655|ABW_A21|ABW_A16|30593.1
656|ABW_A21|ABW_A17|31091.7
657|ABW_A21|ABW_A18|37615.7
658|ABW_A21|ABW_A19|30851.0
659|ABW_A21|ABW_A20|22378.8
660|ABW_A21|ABW_A21|141666.0
661|ABW_A21|ABW_A22|46568.2
662|ABW_A21|ABW_A23|62270.7
663|ABW_A21|ABW_A24|901.659
664|ABW_A21|ABW_A25|634.517
665|ABW_A21|ABW_A26|0.101
666|ABW_A21|ABW_XG|7868.69
667|ABW_A21|ABW_XH|296470.0
668|ABW_A21|ABW_XK01|50862.5
669|ABW_A21|ABW_XK02|2873.49
670|ABW_A21|ABW_XK03|159.085
671|ABW_A21|ABW_XNPISH|10695.8
672|ABW_A22|ABW_A01|1.435
673|ABW_A22|ABW_A02|0.1
674|ABW_A22|ABW_A03|14.639
675|ABW_A22|ABW_A04|17.206
676|ABW_A22|ABW_A05|1.36
677|ABW_A22|ABW_A06|21.032
678|ABW_A22|ABW_A07|140.024
679|ABW_A22|ABW_A08|2.238
680|ABW_A22|ABW_A09|3.394
681|ABW_A22|ABW_A10|1.398
