"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2008,"ABW_A01","ABW_A01",0.141,6057.80199999999,6057.80199999999
"2",2008,"ABW_A02","ABW_A01",0.471,5922.96299999995,6057.80199999999
"3",2008,"ABW_A03","ABW_A01",5.17,87725.8399999999,6057.80199999999
"4",2008,"ABW_A04","ABW_A01",90.304,76764.5910000001,6057.80199999999
"5",2008,"ABW_A05","ABW_A01",2.585,17010.061,6057.80199999999
"6",2008,"ABW_A06","ABW_A01",27.236,81179.8400000002,6057.80199999999
"7",2008,"ABW_A07","ABW_A01",63.296,511309.372000001,6057.80199999999
"8",2008,"ABW_A08","ABW_A01",1.42,20929.794,6057.80199999999
"9",2008,"ABW_A09","ABW_A01",3.102,73454.0580000001,6057.80199999999
"10",2008,"ABW_A10","ABW_A01",0.324,33703.346,6057.80199999999
"11",2008,"ABW_A11","ABW_A01",2.787,37019.3009999998,6057.80199999999
"12",2008,"ABW_A12","ABW_A01",0.194,13801.007,6057.80199999999
"13",2008,"ABW_A13","ABW_A01",122.428,242558.119000029,6057.80199999999
"14",2008,"ABW_A14","ABW_A01",27.602,391508.28,6057.80199999999
"15",2008,"ABW_A15","ABW_A01",5.444,16649.093,6057.80199999999
"16",2008,"ABW_A16","ABW_A01",336.211,263983.334000002,6057.80199999999
"17",2008,"ABW_A17","ABW_A01",22.863,212499.694,6057.80199999999
"18",2008,"ABW_A18","ABW_A01",15.381,575765.765999998,6057.80199999999
"19",2008,"ABW_A19","ABW_A01",69.21,270023.207,6057.80199999999
"20",2008,"ABW_A20","ABW_A01",7.792,176598.597,6057.80199999999
"21",2008,"ABW_A21","ABW_A01",1004.39,1036901.63899988,6057.80199999999
"22",2008,"ABW_A22","ABW_A01",1.802,433282.246000001,6057.80199999999
"23",2008,"ABW_A23","ABW_A01",31.432,530686.653,6057.80199999999
"24",2008,"ABW_A24","ABW_A01",0.103,11274.081,6057.80199999999
"25",2008,"ABW_A25","ABW_A01",0.518,5387.83900000008,6057.80199999999
