"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2006,"ABW_A01","ABW_A01",0.125,10522.81,10522.81
"2",2006,"ABW_A02","ABW_A01",0.325,4703.21699999993,10522.81
"3",2006,"ABW_A03","ABW_A01",4.857,73799.8790000005,10522.81
"4",2006,"ABW_A04","ABW_A01",36.211,101084.692,10522.81
"5",2006,"ABW_A05","ABW_A01",2.29,14240.8520000001,10522.81
"6",2006,"ABW_A06","ABW_A01",24.911,70918.4469999998,10522.81
"7",2006,"ABW_A07","ABW_A01",65.315,421158.182000001,10522.81
"8",2006,"ABW_A08","ABW_A01",1.293,17296.784,10522.81
"9",2006,"ABW_A09","ABW_A01",2.825,62604.5019999998,10522.81
"10",2006,"ABW_A10","ABW_A01",0.263,28869.8749999999,10522.81
"11",2006,"ABW_A11","ABW_A01",2.509,31815.4399999996,10522.81
"12",2006,"ABW_A12","ABW_A01",0.152,6902.26799999999,10522.81
"13",2006,"ABW_A13","ABW_A01",112.671,208291.696000029,10522.81
"14",2006,"ABW_A14","ABW_A01",25.481,345080.467999999,10522.81
"15",2006,"ABW_A15","ABW_A01",5.263,13335.672,10522.81
"16",2006,"ABW_A16","ABW_A01",312.545,231239.507999999,10522.81
"17",2006,"ABW_A17","ABW_A01",22.089,185180.686,10522.81
"18",2006,"ABW_A18","ABW_A01",14.74,494079.102000001,10522.81
"19",2006,"ABW_A19","ABW_A01",69.809,230774.046000001,10522.81
"20",2006,"ABW_A20","ABW_A01",7.807,153904.431,10522.81
"21",2006,"ABW_A21","ABW_A01",947.854,921596.455999886,10522.81
"22",2006,"ABW_A22","ABW_A01",1.647,389817.463,10522.81
"23",2006,"ABW_A23","ABW_A01",29.889,471626.278999999,10522.81
"24",2006,"ABW_A24","ABW_A01",0.105,8583.76400000001,10522.81
"25",2006,"ABW_A25","ABW_A01",0.449,7782.45900000009,10522.81
"26",2006,"ABW_A26","ABW_A01",0.266,3815.54599999997,10522.81
"27",2006,"LG01_LG01","ABW_A01",82.013,NA,10522.81
"28",2006,"LG02_LG02","ABW_A01",-27.359,NA,10522.81
"29",2006,"LH01_LH01","ABW_A01",2365.73,NA,10522.81
"30",2006,"LK01_LK01","ABW_A01",1300.86,NA,10522.81
"31",2006,"LK02_LK02","ABW_A01",106.38,NA,10522.81
"32",2006,"LK03_LK03","ABW_A01",437.485,NA,10522.81
"33",2006,"Imp_A01","ABW_A01",610.834,NA,10522.81
"34",2006,"Imp_A02","ABW_A01",34.638,NA,10522.81
"35",2006,"Imp_A03","ABW_A01",103.789,NA,10522.81
"36",2006,"Imp_A04","ABW_A01",374.026,NA,10522.81
"37",2006,"Imp_A05","ABW_A01",120.555,NA,10522.81
"38",2006,"Imp_A06","ABW_A01",119.064,NA,10522.81
"39",2006,"Imp_A07","ABW_A01",884.354,NA,10522.81
"40",2006,"Imp_A08","ABW_A01",156.996,NA,10522.81
"41",2006,"Imp_A09","ABW_A01",360.985,NA,10522.81
"42",2006,"Imp_A10","ABW_A01",93.801,NA,10522.81
"43",2006,"Imp_A11","ABW_A01",60.016,NA,10522.81
"44",2006,"Imp_A12","ABW_A01",44.206,NA,10522.81
"45",2006,"Imp_A13","ABW_A01",52.151,NA,10522.81
"46",2006,"Imp_A14","ABW_A01",62.788,NA,10522.81
"47",2006,"Imp_A15","ABW_A01",35.361,NA,10522.81
"48",2006,"Imp_A16","ABW_A01",44.812,NA,10522.81
"49",2006,"Imp_A17","ABW_A01",50.504,NA,10522.81
"50",2006,"Imp_A18","ABW_A01",62.124,NA,10522.81
"51",2006,"Imp_A19","ABW_A01",158.545,NA,10522.81
"52",2006,"Imp_A20","ABW_A01",64.479,NA,10522.81
"53",2006,"Imp_A21","ABW_A01",513.043,NA,10522.81
"54",2006,"Imp_A22","ABW_A01",49.976,NA,10522.81
"55",2006,"Imp_A23","ABW_A01",154.111,NA,10522.81
"56",2006,"Imp_A24","ABW_A01",36.675,NA,10522.81
"57",2006,"Imp_A25","ABW_A01",20.022,NA,10522.81
"58",2006,"Imp_A26","ABW_A01",303.154,NA,10522.81
"59",2006,"Imp_ZZZ","ABW_A01",-4.999,NA,10522.81
"60",2006,"ABW_A01","ABW_A02",0.1,10522.81,4703.21699999993
"61",2006,"ABW_A02","ABW_A02",0.125,4703.21699999993,4703.21699999993
"62",2006,"ABW_A03","ABW_A02",2.273,73799.8790000005,4703.21699999993
"63",2006,"ABW_A04","ABW_A02",3.29,101084.692,4703.21699999993
"64",2006,"ABW_A05","ABW_A02",3.803,14240.8520000001,4703.21699999993
"65",2006,"ABW_A06","ABW_A02",2.285,70918.4469999998,4703.21699999993
"66",2006,"ABW_A07","ABW_A02",8.79,421158.182000001,4703.21699999993
"67",2006,"ABW_A08","ABW_A02",0.268,17296.784,4703.21699999993
"68",2006,"ABW_A09","ABW_A02",1.017,62604.5019999998,4703.21699999993
"69",2006,"ABW_A10","ABW_A02",0.47,28869.8749999999,4703.21699999993
"70",2006,"ABW_A11","ABW_A02",5.374,31815.4399999996,4703.21699999993
"71",2006,"ABW_A12","ABW_A02",0.1,6902.26799999999,4703.21699999993
"72",2006,"ABW_A13","ABW_A02",3.771,208291.696000029,4703.21699999993
"73",2006,"ABW_A14","ABW_A02",1.804,345080.467999999,4703.21699999993
"74",2006,"ABW_A15","ABW_A02",0.826,13335.672,4703.21699999993
"75",2006,"ABW_A16","ABW_A02",42.266,231239.507999999,4703.21699999993
"76",2006,"ABW_A17","ABW_A02",6.323,185180.686,4703.21699999993
"77",2006,"ABW_A18","ABW_A02",1.249,494079.102000001,4703.21699999993
"78",2006,"ABW_A19","ABW_A02",8.612,230774.046000001,4703.21699999993
"79",2006,"ABW_A20","ABW_A02",2.761,153904.431,4703.21699999993
"80",2006,"ABW_A21","ABW_A02",40.635,921596.455999886,4703.21699999993
"81",2006,"ABW_A22","ABW_A02",0.131,389817.463,4703.21699999993
