"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2015,"ABW_A01","ABW_A01",0.141,18103.573,18103.573
"2",2015,"ABW_A02","ABW_A01",0.324,8841.995,18103.573
"3",2015,"ABW_A03","ABW_A01",5.79,75876.1720000001,18103.573
"4",2015,"ABW_A04","ABW_A01",86.839,85898.751,18103.573
"5",2015,"ABW_A05","ABW_A01",2.607,19704.9490000001,18103.573
"6",2015,"ABW_A06","ABW_A01",26.266,81452.9280000001,18103.573
"7",2015,"ABW_A07","ABW_A01",58.675,526462.992,18103.573
"8",2015,"ABW_A08","ABW_A01",1.676,29454.064,18103.573
"9",2015,"ABW_A09","ABW_A01",3.629,86554.3239999997,18103.573
"10",2015,"ABW_A10","ABW_A01",0.358,44117.124,18103.573
"11",2015,"ABW_A11","ABW_A01",2.874,37997.4620000002,18103.573
"12",2015,"ABW_A12","ABW_A01",0.171,10241.1860000001,18103.573
"13",2015,"ABW_A13","ABW_A01",113.533,254593.603,18103.573
"14",2015,"ABW_A14","ABW_A01",25.935,399820.481999999,18103.573
"15",2015,"ABW_A15","ABW_A01",4.793,19019.0090000001,18103.573
"16",2015,"ABW_A16","ABW_A01",296.538,271843.725,18103.573
"17",2015,"ABW_A17","ABW_A01",19.664,224927.492,18103.573
"18",2015,"ABW_A18","ABW_A01",13.685,603428.446000001,18103.573
"19",2015,"ABW_A19","ABW_A01",64.608,283272.236,18103.573
"20",2015,"ABW_A20","ABW_A01",7.555,189056.155,18103.573
"21",2015,"ABW_A21","ABW_A01",871.723,1075302.292,18103.573
"22",2015,"ABW_A22","ABW_A01",1.578,474207.221,18103.573
"23",2015,"ABW_A23","ABW_A01",25.992,573117.547999998,18103.573
"24",2015,"ABW_A24","ABW_A01",0.098,13911.297,18103.573
"25",2015,"ABW_A25","ABW_A01",0.396,11945.305,18103.573
"26",2015,"ABW_A26","ABW_A01",0.034,7938.06000000001,18103.573
"27",2015,"LG01_LG01","ABW_A01",196.293,NA,18103.573
