"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2019,"ABW_A01","ABW_A01",0.141,30221.705,30221.705
"2",2019,"ABW_A02","ABW_A01",0.586,20889.606,30221.705
"3",2019,"ABW_A03","ABW_A01",4.107,102184.830999999,30221.705
"4",2019,"ABW_A04","ABW_A01",75.906,102090.51,30221.705
"5",2019,"ABW_A05","ABW_A01",2.376,34196.26,30221.705
"6",2019,"ABW_A06","ABW_A01",21.071,102516.433,30221.705
"7",2019,"ABW_A07","ABW_A01",42.994,733999.604999997,30221.705
"8",2019,"ABW_A08","ABW_A01",1.338,55157.687,30221.705
"9",2019,"ABW_A09","ABW_A01",3.451,103536.41,30221.705
"10",2019,"ABW_A10","ABW_A01",0.429,65379.911,30221.705
"11",2019,"ABW_A11","ABW_A01",2.252,53354.2869999999,30221.705
"12",2019,"ABW_A12","ABW_A01",0.197,28157.6760000001,30221.705
"13",2019,"ABW_A13","ABW_A01",92.163,247570.823,30221.705
"14",2019,"ABW_A14","ABW_A01",20.601,383363.048,30221.705
"15",2019,"ABW_A15","ABW_A01",4.086,48124.978,30221.705
"16",2019,"ABW_A16","ABW_A01",255.302,336931.739000001,30221.705
"17",2019,"ABW_A17","ABW_A01",25.138,277988.655,30221.705
"18",2019,"ABW_A18","ABW_A01",10.998,688135.825999999,30221.705
"19",2019,"ABW_A19","ABW_A01",49.066,326834.63,30221.705
"20",2019,"ABW_A20","ABW_A01",5.56,204237.78,30221.705
"21",2019,"ABW_A21","ABW_A01",724.054,1054589.371,30221.705
"22",2019,"ABW_A22","ABW_A01",1.281,430837.293,30221.705
"23",2019,"ABW_A23","ABW_A01",22.687,585873.319999999,30221.705
"24",2019,"ABW_A24","ABW_A01",0.096,37797.103,30221.705
"25",2019,"ABW_A25","ABW_A01",0.504,30187.994,30221.705
"26",2019,"ABW_A26","ABW_A01",0.241,26436.7440000001,30221.705
"27",2019,"LG01_LG01","ABW_A01",16.341,NA,30221.705
"28",2019,"LG02_LG02","ABW_A01",-363.432,NA,30221.705
"29",2019,"LH01_LH01","ABW_A01",391.852,NA,30221.705
"30",2019,"LK01_LK01","ABW_A01",259.194,NA,30221.705
"31",2019,"LK02_LK02","ABW_A01",21.197,NA,30221.705
"32",2019,"LK03_LK03","ABW_A01",87.169,NA,30221.705
"33",2019,"Imp_A01","ABW_A01",3805.406,NA,30221.705
"34",2019,"Imp_A02","ABW_A01",362.911,NA,30221.705
"35",2019,"Imp_A03","ABW_A01",745.631,NA,30221.705
"36",2019,"Imp_A04","ABW_A01",2273.095,NA,30221.705
"37",2019,"Imp_A05","ABW_A01",734.272,NA,30221.705
"38",2019,"Imp_A06","ABW_A01",743.847,NA,30221.705
"39",2019,"Imp_A07","ABW_A01",4900.005,NA,30221.705
"40",2019,"Imp_A08","ABW_A01",1010.136,NA,30221.705
"41",2019,"Imp_A09","ABW_A01",2076.285,NA,30221.705
"42",2019,"Imp_A10","ABW_A01",639.555,NA,30221.705
"43",2019,"Imp_A11","ABW_A01",411.84,NA,30221.705
"44",2019,"Imp_A12","ABW_A01",311.677,NA,30221.705
"45",2019,"Imp_A13","ABW_A01",409.377,NA,30221.705
"46",2019,"Imp_A14","ABW_A01",568.153,NA,30221.705
"47",2019,"Imp_A15","ABW_A01",311.213,NA,30221.705
"48",2019,"Imp_A16","ABW_A01",463.491,NA,30221.705
"49",2019,"Imp_A17","ABW_A01",621.204,NA,30221.705
"50",2019,"Imp_A18","ABW_A01",486.892,NA,30221.705
"51",2019,"Imp_A19","ABW_A01",735.07,NA,30221.705
"52",2019,"Imp_A20","ABW_A01",491.328,NA,30221.705
"53",2019,"Imp_A21","ABW_A01",2848.384,NA,30221.705
"54",2019,"Imp_A22","ABW_A01",444.792,NA,30221.705
"55",2019,"Imp_A23","ABW_A01",1049.555,NA,30221.705
"56",2019,"Imp_A24","ABW_A01",311.187,NA,30221.705
"57",2019,"Imp_A25","ABW_A01",197.561,NA,30221.705
"58",2019,"Imp_A26","ABW_A01",1506.885,NA,30221.705
"59",2019,"Imp_ZZZ","ABW_A01",-16.993,NA,30221.705
"60",2019,"ABW_A01","ABW_A02",0.092,30221.705,20889.606
"61",2019,"ABW_A02","ABW_A02",0.141,20889.606,20889.606
"62",2019,"ABW_A03","ABW_A02",1.308,102184.830999999,20889.606
"63",2019,"ABW_A04","ABW_A02",4.414,102090.51,20889.606
"64",2019,"ABW_A05","ABW_A02",2.523,34196.26,20889.606
