|ROW|COLNew|Value
91|ABW_A03|ABW_XH|400.652
92|ABW_A03|ABW_XK01|24.187
93|ABW_A03|ABW_XK02|513.802
94|ABW_A03|ABW_XK03|0.114
95|ABW_A03|ABW_XNPISH|0.782
96|ABW_A04|ABW_A01|74.832
97|ABW_A04|ABW_A02|4.331
98|ABW_A04|ABW_A03|3.704
99|ABW_A04|ABW_A04|1020.9
100|ABW_A04|ABW_A05|25.185
101|ABW_A04|ABW_A06|68.354
102|ABW_A04|ABW_A07|1411.19
103|ABW_A04|ABW_A08|0.33
104|ABW_A04|ABW_A09|0.722
105|ABW_A04|ABW_A10|0.207
106|ABW_A04|ABW_A11|26.916
107|ABW_A04|ABW_A12|11.374
108|ABW_A04|ABW_A13|13.41
109|ABW_A04|ABW_A14|6.227
110|ABW_A04|ABW_A15|27.388
111|ABW_A04|ABW_A16|184.745
112|ABW_A04|ABW_A17|995.784
113|ABW_A04|ABW_A18|21876.3
114|ABW_A04|ABW_A19|25.312
115|ABW_A04|ABW_A20|6.506
116|ABW_A04|ABW_A21|1137.88
117|ABW_A04|ABW_A22|1293.72
118|ABW_A04|ABW_A23|2409.24
119|ABW_A04|ABW_A24|20.051
120|ABW_A04|ABW_A25|0.252
121|ABW_A04|ABW_A26|0.253
122|ABW_A04|ABW_XG|0.061
123|ABW_A04|ABW_XH|21130.9
124|ABW_A04|ABW_XK01|0.084
125|ABW_A04|ABW_XK02|523.429
126|ABW_A04|ABW_XK03|0.084
127|ABW_A04|ABW_XNPISH|580.236
128|ABW_A05|ABW_A01|2.364
129|ABW_A05|ABW_A02|2.499
130|ABW_A05|ABW_A03|33.156
131|ABW_A05|ABW_A04|76.179
132|ABW_A05|ABW_A05|322.77
133|ABW_A05|ABW_A06|342.035
134|ABW_A05|ABW_A07|2469.05
135|ABW_A05|ABW_A08|8.115
136|ABW_A05|ABW_A09|62.945
137|ABW_A05|ABW_A10|39.796
138|ABW_A05|ABW_A11|398.984
139|ABW_A05|ABW_A12|3.65
140|ABW_A05|ABW_A13|102.703
141|ABW_A05|ABW_A14|1007.61
142|ABW_A05|ABW_A15|15.539
143|ABW_A05|ABW_A16|359.988
144|ABW_A05|ABW_A17|371.299
145|ABW_A05|ABW_A18|557.821
146|ABW_A05|ABW_A19|219.203
147|ABW_A05|ABW_A20|77.078
148|ABW_A05|ABW_A21|441.118
149|ABW_A05|ABW_A22|524.078
150|ABW_A05|ABW_A23|792.178
151|ABW_A05|ABW_A24|3.923
152|ABW_A05|ABW_A25|3.093
153|ABW_A05|ABW_A26|0.136
154|ABW_A05|ABW_XG|0.886
155|ABW_A05|ABW_XH|3238.89
156|ABW_A05|ABW_XK01|297.211
157|ABW_A05|ABW_XK02|101.49
158|ABW_A05|ABW_XK03|0.956
159|ABW_A05|ABW_XNPISH|85.068
160|ABW_A06|ABW_A01|20.508
161|ABW_A06|ABW_A02|1.228
162|ABW_A06|ABW_A03|124.691
163|ABW_A06|ABW_A04|1944.43
164|ABW_A06|ABW_A05|93.957
165|ABW_A06|ABW_A06|10126.0
166|ABW_A06|ABW_A07|13623.2
167|ABW_A06|ABW_A08|75.339
168|ABW_A06|ABW_A09|230.544
169|ABW_A06|ABW_A10|47.29
170|ABW_A06|ABW_A11|2335.12
171|ABW_A06|ABW_A12|29.759
172|ABW_A06|ABW_A13|410.038
173|ABW_A06|ABW_A14|14031.0
174|ABW_A06|ABW_A15|69.546
175|ABW_A06|ABW_A16|2285.53
176|ABW_A06|ABW_A17|1393.89
177|ABW_A06|ABW_A18|4219.04
178|ABW_A06|ABW_A19|1373.3
179|ABW_A06|ABW_A20|2392.49
180|ABW_A06|ABW_A21|11386.7
181|ABW_A06|ABW_A22|4867.63
182|ABW_A06|ABW_A23|3883.56
183|ABW_A06|ABW_A24|50.858
184|ABW_A06|ABW_A25|15.698
185|ABW_A06|ABW_A26|0.11
186|ABW_A06|ABW_XG|40.549
187|ABW_A06|ABW_XH|2309.61
188|ABW_A06|ABW_XK01|89.263
189|ABW_A06|ABW_XK02|155.291
190|ABW_A06|ABW_XK03|0.323
191|ABW_A06|ABW_XNPISH|52.181
192|ABW_A07|ABW_A01|42.042
193|ABW_A07|ABW_A02|4.026
194|ABW_A07|ABW_A03|331.08
195|ABW_A07|ABW_A04|626.96
196|ABW_A07|ABW_A05|176.069
197|ABW_A07|ABW_A06|866.032
198|ABW_A07|ABW_A07|31296.0
199|ABW_A07|ABW_A08|90.349
200|ABW_A07|ABW_A09|436.327
201|ABW_A07|ABW_A10|144.41
202|ABW_A07|ABW_A11|459.983
203|ABW_A07|ABW_A12|185.258
204|ABW_A07|ABW_A13|829.027
205|ABW_A07|ABW_A14|13205.3
206|ABW_A07|ABW_A15|12.934
207|ABW_A07|ABW_A16|503.082
208|ABW_A07|ABW_A17|188.847
209|ABW_A07|ABW_A18|1365.82
210|ABW_A07|ABW_A19|3814.91
211|ABW_A07|ABW_A20|338.704
212|ABW_A07|ABW_A21|3206.98
213|ABW_A07|ABW_A22|3261.3
214|ABW_A07|ABW_A23|5197.46
215|ABW_A07|ABW_A24|13.755
216|ABW_A07|ABW_A25|8.698
217|ABW_A07|ABW_A26|0.093
218|ABW_A07|ABW_XG|33.498
219|ABW_A07|ABW_XH|4792.44
220|ABW_A07|ABW_XK01|97.586
221|ABW_A07|ABW_XK02|111.702
222|ABW_A07|ABW_XK03|0.322
223|ABW_A07|ABW_XNPISH|173.63
224|ABW_A08|ABW_A01|1.326
225|ABW_A08|ABW_A02|0.155
226|ABW_A08|ABW_A03|130.101
227|ABW_A08|ABW_A04|343.038
228|ABW_A08|ABW_A05|7.344
229|ABW_A08|ABW_A06|102.329
230|ABW_A08|ABW_A07|3216.64
231|ABW_A08|ABW_A08|4.954
232|ABW_A08|ABW_A09|526.778
233|ABW_A08|ABW_A10|110.719
234|ABW_A08|ABW_A11|350.619
235|ABW_A08|ABW_A12|43.879
236|ABW_A08|ABW_A13|77.868
237|ABW_A08|ABW_A14|6515.43
238|ABW_A08|ABW_A15|4.419
239|ABW_A08|ABW_A16|191.94
240|ABW_A08|ABW_A17|85.523
241|ABW_A08|ABW_A18|480.674
242|ABW_A08|ABW_A19|293.489
243|ABW_A08|ABW_A20|67.128
244|ABW_A08|ABW_A21|1410.58
245|ABW_A08|ABW_A22|361.188
246|ABW_A08|ABW_A23|204.69
247|ABW_A08|ABW_A24|2.001
248|ABW_A08|ABW_A25|0.907
249|ABW_A08|ABW_A26|0.118
250|ABW_A08|ABW_XG|11.813
251|ABW_A08|ABW_XH|166.902
252|ABW_A08|ABW_XK01|384.771
253|ABW_A08|ABW_XK02|198.683
254|ABW_A08|ABW_XK03|1.217
255|ABW_A08|ABW_XNPISH|5.132
256|ABW_A09|ABW_A01|3.421
257|ABW_A09|ABW_A02|0.636
258|ABW_A09|ABW_A03|286.27
259|ABW_A09|ABW_A04|78.539
260|ABW_A09|ABW_A05|12.787
261|ABW_A09|ABW_A06|208.068
262|ABW_A09|ABW_A07|3040.54
263|ABW_A09|ABW_A08|104.546
264|ABW_A09|ABW_A09|9.843
265|ABW_A09|ABW_A10|687.475
266|ABW_A09|ABW_A11|387.101
267|ABW_A09|ABW_A12|0.866
268|ABW_A09|ABW_A13|425.317
269|ABW_A09|ABW_A14|4831.3
270|ABW_A09|ABW_A15|21.886
271|ABW_A09|ABW_A16|590.822
272|ABW_A09|ABW_A17|436.931
273|ABW_A09|ABW_A18|472.549
274|ABW_A09|ABW_A19|428.928
275|ABW_A09|ABW_A20|469.6
276|ABW_A09|ABW_A21|3735.52
277|ABW_A09|ABW_A22|2362.6
278|ABW_A09|ABW_A23|1621.92
279|ABW_A09|ABW_A24|8.141
280|ABW_A09|ABW_A25|1.422
281|ABW_A09|ABW_A26|0.141
282|ABW_A09|ABW_XG|1255.13
283|ABW_A09|ABW_XH|4736.43
284|ABW_A09|ABW_XK01|15075.3
285|ABW_A09|ABW_XK02|562.353
286|ABW_A09|ABW_XK03|47.062
287|ABW_A09|ABW_XNPISH|67.933
288|ABW_A10|ABW_A01|0.429
289|ABW_A10|ABW_A02|0.408
290|ABW_A10|ABW_A03|37.914
291|ABW_A10|ABW_A04|16.777
292|ABW_A10|ABW_A05|0.487
293|ABW_A10|ABW_A06|5.214
294|ABW_A10|ABW_A07|592.346
295|ABW_A10|ABW_A08|3.415
296|ABW_A10|ABW_A09|85.856
297|ABW_A10|ABW_A10|4.375
298|ABW_A10|ABW_A11|80.208
299|ABW_A10|ABW_A12|0.404
300|ABW_A10|ABW_A13|13.431
301|ABW_A10|ABW_A14|873.378
302|ABW_A10|ABW_A15|9.455
303|ABW_A10|ABW_A16|95.154
304|ABW_A10|ABW_A17|305.371
305|ABW_A10|ABW_A18|47.495
306|ABW_A10|ABW_A19|453.889
307|ABW_A10|ABW_A20|33.872
308|ABW_A10|ABW_A21|1193.99
309|ABW_A10|ABW_A22|1719.38
310|ABW_A10|ABW_A23|75.009
311|ABW_A10|ABW_A24|2.422
312|ABW_A10|ABW_A25|0.149
313|ABW_A10|ABW_A26|0.168
314|ABW_A10|ABW_XG|760.2
315|ABW_A10|ABW_XH|3729.7
316|ABW_A10|ABW_XK01|4276.25
317|ABW_A10|ABW_XK02|826.896
318|ABW_A10|ABW_XK03|13.293
319|ABW_A10|ABW_XNPISH|139.316
320|ABW_A11|ABW_A01|2.219
321|ABW_A11|ABW_A02|3.041
322|ABW_A11|ABW_A03|91.594
323|ABW_A11|ABW_A04|186.012
324|ABW_A11|ABW_A05|63.538
325|ABW_A11|ABW_A06|395.569
326|ABW_A11|ABW_A07|1804.41
327|ABW_A11|ABW_A08|23.235
328|ABW_A11|ABW_A09|98.259
329|ABW_A11|ABW_A10|171.604
330|ABW_A11|ABW_A11|501.24
331|ABW_A11|ABW_A12|4.734
332|ABW_A11|ABW_A13|295.045
333|ABW_A11|ABW_A14|7867.82
334|ABW_A11|ABW_A15|26.557
335|ABW_A11|ABW_A16|806.196
336|ABW_A11|ABW_A17|573.346
337|ABW_A11|ABW_A18|1755.67
338|ABW_A11|ABW_A19|499.451
339|ABW_A11|ABW_A20|417.14
340|ABW_A11|ABW_A21|3309.53
341|ABW_A11|ABW_A22|892.241
342|ABW_A11|ABW_A23|1685.97
343|ABW_A11|ABW_A24|11.21
344|ABW_A11|ABW_A25|2.994
345|ABW_A11|ABW_A26|0.121
346|ABW_A11|ABW_XG|315.674
347|ABW_A11|ABW_XH|3355.45
348|ABW_A11|ABW_XK01|2228.34
349|ABW_A11|ABW_XK02|207.809
350|ABW_A11|ABW_XK03|7.011
351|ABW_A11|ABW_XNPISH|129.628
352|ABW_A12|ABW_A01|0.198
353|ABW_A12|ABW_A02|0.097
354|ABW_A12|ABW_A03|45.047
355|ABW_A12|ABW_A04|31.024
356|ABW_A12|ABW_A05|2.045
357|ABW_A12|ABW_A06|260.668
358|ABW_A12|ABW_A07|2424.75
359|ABW_A12|ABW_A08|151.403
360|ABW_A12|ABW_A09|4.011
361|ABW_A12|ABW_A10|0.181
362|ABW_A12|ABW_A11|19.389
363|ABW_A12|ABW_A12|148.64
364|ABW_A12|ABW_A13|1025.33
365|ABW_A12|ABW_A14|80.862
366|ABW_A12|ABW_A15|1.584
367|ABW_A12|ABW_A16|2.104
368|ABW_A12|ABW_A17|52.093
369|ABW_A12|ABW_A18|53.481
370|ABW_A12|ABW_A19|154.283
371|ABW_A12|ABW_A20|58.092
372|ABW_A12|ABW_A21|157.495
373|ABW_A12|ABW_A22|2.992
374|ABW_A12|ABW_A23|112.24
375|ABW_A12|ABW_A24|0.37
376|ABW_A12|ABW_A25|0.195
377|ABW_A12|ABW_A26|0.165
378|ABW_A12|ABW_XG|31.978
379|ABW_A12|ABW_XH|1756.02
380|ABW_A12|ABW_XK01|0.058
381|ABW_A12|ABW_XK02|533.166
382|ABW_A12|ABW_XK03|0.058
383|ABW_A12|ABW_XNPISH|101.306
384|ABW_A13|ABW_A01|88.441
385|ABW_A13|ABW_A02|2.052
386|ABW_A13|ABW_A03|3734.03
387|ABW_A13|ABW_A04|2450.97
388|ABW_A13|ABW_A05|306.973
389|ABW_A13|ABW_A06|4480.64
390|ABW_A13|ABW_A07|71416.2
391|ABW_A13|ABW_A08|767.762
392|ABW_A13|ABW_A09|633.274
393|ABW_A13|ABW_A10|135.022
394|ABW_A13|ABW_A11|576.554
395|ABW_A13|ABW_A12|80.859
396|ABW_A13|ABW_A13|33062.0
397|ABW_A13|ABW_A14|7113.04
398|ABW_A13|ABW_A15|197.956
399|ABW_A13|ABW_A16|2663.97
400|ABW_A13|ABW_A17|5359.33
401|ABW_A13|ABW_A18|28049.1
402|ABW_A13|ABW_A19|6733.71
403|ABW_A13|ABW_A20|2429.17
404|ABW_A13|ABW_A21|16772.8
405|ABW_A13|ABW_A22|10801.4
406|ABW_A13|ABW_A23|14238.0
407|ABW_A13|ABW_A24|46.117
408|ABW_A13|ABW_A25|24.257
409|ABW_A13|ABW_A26|0.229
410|ABW_A13|ABW_XG|0.077
411|ABW_A13|ABW_XH|17726.5
412|ABW_A13|ABW_XK01|0.078
413|ABW_A13|ABW_XK02|0.787
414|ABW_A13|ABW_XK03|0.078
415|ABW_A13|ABW_XNPISH|538.317
416|ABW_A14|ABW_A01|19.841
417|ABW_A14|ABW_A02|0.961
418|ABW_A14|ABW_A03|2501.44
419|ABW_A14|ABW_A04|310.129
420|ABW_A14|ABW_A05|44.92
421|ABW_A14|ABW_A06|743.279
422|ABW_A14|ABW_A07|8081.28
423|ABW_A14|ABW_A08|138.245
424|ABW_A14|ABW_A09|171.468
425|ABW_A14|ABW_A10|27.523
426|ABW_A14|ABW_A11|178.924
427|ABW_A14|ABW_A12|1.054
428|ABW_A14|ABW_A13|8098.88
429|ABW_A14|ABW_A14|4232.9
430|ABW_A14|ABW_A15|61.028
431|ABW_A14|ABW_A16|1289.49
432|ABW_A14|ABW_A17|1393.05
433|ABW_A14|ABW_A18|4064.63
434|ABW_A14|ABW_A19|3542.15
435|ABW_A14|ABW_A20|2047.43
436|ABW_A14|ABW_A21|26480.8
437|ABW_A14|ABW_A22|11953.3
438|ABW_A14|ABW_A23|5759.63
439|ABW_A14|ABW_A24|45.655
440|ABW_A14|ABW_A25|11.34
441|ABW_A14|ABW_A26|0.114
442|ABW_A14|ABW_XG|17036.9
443|ABW_A14|ABW_XH|794.156
444|ABW_A14|ABW_XK01|192652.0
445|ABW_A14|ABW_XK02|0.043
446|ABW_A14|ABW_XK03|601.808
447|ABW_A14|ABW_XNPISH|47.242
448|ABW_A15|ABW_A01|3.981
449|ABW_A15|ABW_A02|0.4
450|ABW_A15|ABW_A03|27.568
451|ABW_A15|ABW_A04|88.246
452|ABW_A15|ABW_A05|11.973
453|ABW_A15|ABW_A06|121.374
454|ABW_A15|ABW_A07|1051.94
455|ABW_A15|ABW_A08|12.881
456|ABW_A15|ABW_A09|47.222
457|ABW_A15|ABW_A10|11.51
458|ABW_A15|ABW_A11|62.849
459|ABW_A15|ABW_A12|0.494
460|ABW_A15|ABW_A13|46.833
461|ABW_A15|ABW_A14|1094.87
462|ABW_A15|ABW_A15|4.221
463|ABW_A15|ABW_A16|131.855
464|ABW_A15|ABW_A17|74.616
465|ABW_A15|ABW_A18|472.71
466|ABW_A15|ABW_A19|207.288
467|ABW_A15|ABW_A20|40.038
468|ABW_A15|ABW_A21|330.187
469|ABW_A15|ABW_A22|134.541
470|ABW_A15|ABW_A23|226.344
471|ABW_A15|ABW_A24|1.485
472|ABW_A15|ABW_A25|0.461
473|ABW_A15|ABW_A26|0.11
474|ABW_A15|ABW_XG|13.271
475|ABW_A15|ABW_XH|2355.17
476|ABW_A15|ABW_XK01|312.16
477|ABW_A15|ABW_XK02|13.195
478|ABW_A15|ABW_XK03|1.03
479|ABW_A15|ABW_XNPISH|79.195
480|ABW_A16|ABW_A01|244.61
481|ABW_A16|ABW_A02|23.313
482|ABW_A16|ABW_A03|952.127
483|ABW_A16|ABW_A04|5104.86
484|ABW_A16|ABW_A05|697.248
485|ABW_A16|ABW_A06|5677.31
486|ABW_A16|ABW_A07|38795.0
487|ABW_A16|ABW_A08|930.445
488|ABW_A16|ABW_A09|3176.35
489|ABW_A16|ABW_A10|785.368
490|ABW_A16|ABW_A11|2448.39
491|ABW_A16|ABW_A12|11.406
492|ABW_A16|ABW_A13|1887.69
493|ABW_A16|ABW_A14|24729.6
494|ABW_A16|ABW_A15|157.752
495|ABW_A16|ABW_A16|5561.8
496|ABW_A16|ABW_A17|4131.29
497|ABW_A16|ABW_A18|13779.1
498|ABW_A16|ABW_A19|4474.63
499|ABW_A16|ABW_A20|1513.01
500|ABW_A16|ABW_A21|11575.2
501|ABW_A16|ABW_A22|6390.27
502|ABW_A16|ABW_A23|9927.74
503|ABW_A16|ABW_A24|66.007
504|ABW_A16|ABW_A25|29.349
505|ABW_A16|ABW_A26|0.108
506|ABW_A16|ABW_XG|1563.58
507|ABW_A16|ABW_XH|61940.6
508|ABW_A16|ABW_XK01|22752.2
509|ABW_A16|ABW_XK02|1054.11
510|ABW_A16|ABW_XK03|71.202
511|ABW_A16|ABW_XNPISH|1812.59
512|ABW_A17|ABW_A01|24.105
513|ABW_A17|ABW_A02|3.96
514|ABW_A17|ABW_A03|273.749
515|ABW_A17|ABW_A04|96.388
516|ABW_A17|ABW_A05|50.318
517|ABW_A17|ABW_A06|190.154
518|ABW_A17|ABW_A07|6391.9
519|ABW_A17|ABW_A08|20.957
520|ABW_A17|ABW_A09|124.927
521|ABW_A17|ABW_A10|48.252
522|ABW_A17|ABW_A11|579.285
523|ABW_A17|ABW_A12|3.456
524|ABW_A17|ABW_A13|187.142
525|ABW_A17|ABW_A14|25143.9
526|ABW_A17|ABW_A15|36.602
527|ABW_A17|ABW_A16|515.135
528|ABW_A17|ABW_A17|776.74
529|ABW_A17|ABW_A18|6350.72
530|ABW_A17|ABW_A19|5527.46
531|ABW_A17|ABW_A20|328.076
532|ABW_A17|ABW_A21|4500.55
533|ABW_A17|ABW_A22|332.039
534|ABW_A17|ABW_A23|1580.92
535|ABW_A17|ABW_A24|5.698
536|ABW_A17|ABW_A25|4.548
537|ABW_A17|ABW_A26|0.177
538|ABW_A17|ABW_XG|91.403
539|ABW_A17|ABW_XH|128611.0
540|ABW_A17|ABW_XK01|5926.13
541|ABW_A17|ABW_XK02|0.044
542|ABW_A17|ABW_XK03|18.619
543|ABW_A17|ABW_XNPISH|4473.56
544|ABW_A18|ABW_A01|10.586
545|ABW_A18|ABW_A02|0.631
546|ABW_A18|ABW_A03|140.155
547|ABW_A18|ABW_A04|656.582
548|ABW_A18|ABW_A05|92.626
549|ABW_A18|ABW_A06|1321.78
550|ABW_A18|ABW_A07|7379.37
551|ABW_A18|ABW_A08|184.352
552|ABW_A18|ABW_A09|265.484
553|ABW_A18|ABW_A10|51.634
554|ABW_A18|ABW_A11|457.993
555|ABW_A18|ABW_A12|2.004
556|ABW_A18|ABW_A13|4762.48
557|ABW_A18|ABW_A14|4749.58
558|ABW_A18|ABW_A15|100.53
559|ABW_A18|ABW_A16|2027.54
560|ABW_A18|ABW_A17|2387.22
561|ABW_A18|ABW_A18|205410.0
562|ABW_A18|ABW_A19|5455.17
563|ABW_A18|ABW_A20|4854.92
564|ABW_A18|ABW_A21|30030.9
565|ABW_A18|ABW_A22|10454.0
566|ABW_A18|ABW_A23|9923.37
567|ABW_A18|ABW_A24|111.536
568|ABW_A18|ABW_A25|29.038
569|ABW_A18|ABW_A26|0.682
570|ABW_A18|ABW_XG|0.64
571|ABW_A18|ABW_XH|134138.0
572|ABW_A18|ABW_XK01|0.163
573|ABW_A18|ABW_XK02|0.079
574|ABW_A18|ABW_XK03|0.163
575|ABW_A18|ABW_XNPISH|3458.17
576|ABW_A19|ABW_A01|47.384
577|ABW_A19|ABW_A02|4.05
578|ABW_A19|ABW_A03|1100.18
579|ABW_A19|ABW_A04|1204.19
580|ABW_A19|ABW_A05|99.651
581|ABW_A19|ABW_A06|1411.46
582|ABW_A19|ABW_A07|16079.9
583|ABW_A19|ABW_A08|191.943
584|ABW_A19|ABW_A09|270.494
585|ABW_A19|ABW_A10|82.863
586|ABW_A19|ABW_A11|463.87
587|ABW_A19|ABW_A12|289.711
588|ABW_A19|ABW_A13|5020.82
589|ABW_A19|ABW_A14|8890.19
590|ABW_A19|ABW_A15|104.277
591|ABW_A19|ABW_A16|4396.02
592|ABW_A19|ABW_A17|1468.47
593|ABW_A19|ABW_A18|3272.47
594|ABW_A19|ABW_A19|6431.7
595|ABW_A19|ABW_A20|1143.83
596|ABW_A19|ABW_A21|6136.23
597|ABW_A19|ABW_A22|3034.74
598|ABW_A19|ABW_A23|3500.44
599|ABW_A19|ABW_A24|14.812
600|ABW_A19|ABW_A25|19.152
601|ABW_A19|ABW_A26|0.094
602|ABW_A19|ABW_XG|175.336
603|ABW_A19|ABW_XH|8804.57
604|ABW_A19|ABW_XK01|827.402
605|ABW_A19|ABW_XK02|67.979
606|ABW_A19|ABW_XK03|2.605
607|ABW_A19|ABW_XNPISH|197.552
608|ABW_A20|ABW_A01|5.333
609|ABW_A20|ABW_A02|1.267
610|ABW_A20|ABW_A03|160.611
611|ABW_A20|ABW_A04|183.486
612|ABW_A20|ABW_A05|40.039
613|ABW_A20|ABW_A06|665.859
614|ABW_A20|ABW_A07|4852.81
615|ABW_A20|ABW_A08|74.567
616|ABW_A20|ABW_A09|414.169
617|ABW_A20|ABW_A10|32.041
618|ABW_A20|ABW_A11|212.593
619|ABW_A20|ABW_A12|2.02
620|ABW_A20|ABW_A13|1365.17
621|ABW_A20|ABW_A14|6031.79
622|ABW_A20|ABW_A15|187.703
623|ABW_A20|ABW_A16|6765.49
624|ABW_A20|ABW_A17|3304.53
625|ABW_A20|ABW_A18|6858.93
626|ABW_A20|ABW_A19|8542.75
627|ABW_A20|ABW_A20|8742.8
628|ABW_A20|ABW_A21|18969.7
629|ABW_A20|ABW_A22|10129.7
630|ABW_A20|ABW_A23|7572.69
631|ABW_A20|ABW_A24|119.705
632|ABW_A20|ABW_A25|55.834
633|ABW_A20|ABW_A26|0.104
634|ABW_A20|ABW_XG|204.763
635|ABW_A20|ABW_XH|14030.7
636|ABW_A20|ABW_XK01|4943.82
637|ABW_A20|ABW_XK02|6.365
638|ABW_A20|ABW_XK03|15.484
639|ABW_A20|ABW_XNPISH|533.129
640|ABW_A21|ABW_A01|691.306
641|ABW_A21|ABW_A02|21.304
642|ABW_A21|ABW_A03|9939.58
643|ABW_A21|ABW_A04|6370.18
644|ABW_A21|ABW_A05|1280.39
645|ABW_A21|ABW_A06|7373.71
646|ABW_A21|ABW_A07|79390.5
647|ABW_A21|ABW_A08|1603.34
648|ABW_A21|ABW_A09|6003.54
649|ABW_A21|ABW_A10|1193.79
650|ABW_A21|ABW_A11|2995.8
651|ABW_A21|ABW_A12|24.272
652|ABW_A21|ABW_A13|14516.2
653|ABW_A21|ABW_A14|55946.8
654|ABW_A21|ABW_A15|1244.74
655|ABW_A21|ABW_A16|31387.8
656|ABW_A21|ABW_A17|30712.2
657|ABW_A21|ABW_A18|38835.0
658|ABW_A21|ABW_A19|38110.7
659|ABW_A21|ABW_A20|23760.0
660|ABW_A21|ABW_A21|154500.0
661|ABW_A21|ABW_A22|46035.5
662|ABW_A21|ABW_A23|63025.9
663|ABW_A21|ABW_A24|860.205
664|ABW_A21|ABW_A25|476.779
665|ABW_A21|ABW_A26|0.103
666|ABW_A21|ABW_XG|6051.58
667|ABW_A21|ABW_XH|323871.0
668|ABW_A21|ABW_XK01|38284.2
669|ABW_A21|ABW_XK02|1546.08
670|ABW_A21|ABW_XK03|119.553
671|ABW_A21|ABW_XNPISH|11698.9
672|ABW_A22|ABW_A01|1.234
673|ABW_A22|ABW_A02|0.08
674|ABW_A22|ABW_A03|16.928
675|ABW_A22|ABW_A04|18.095
676|ABW_A22|ABW_A05|1.247
677|ABW_A22|ABW_A06|23.549
678|ABW_A22|ABW_A07|195.676
679|ABW_A22|ABW_A08|2.322
680|ABW_A22|ABW_A09|2.848
681|ABW_A22|ABW_A10|0.979
