|ROW|COLNew|Value
85|ABW_A03|ABW_A22|684.52
86|ABW_A03|ABW_A23|169.464
87|ABW_A03|ABW_A24|0.407
88|ABW_A03|ABW_A25|1.084
89|ABW_A03|ABW_A26|0.128
90|ABW_A03|ABW_XG|8.953
91|ABW_A03|ABW_XH|376.852
92|ABW_A03|ABW_XK01|21.715
93|ABW_A03|ABW_XK02|553.959
94|ABW_A03|ABW_XK03|0.103
95|ABW_A03|ABW_XNPISH|0.735
96|ABW_A04|ABW_A01|85.538
97|ABW_A04|ABW_A02|5.254
98|ABW_A04|ABW_A03|3.481
99|ABW_A04|ABW_A04|1020.9
100|ABW_A04|ABW_A05|27.453
101|ABW_A04|ABW_A06|65.452
102|ABW_A04|ABW_A07|1324.88
103|ABW_A04|ABW_A08|0.343
104|ABW_A04|ABW_A09|0.851
105|ABW_A04|ABW_A10|0.286
106|ABW_A04|ABW_A11|27.278
107|ABW_A04|ABW_A12|12.769
108|ABW_A04|ABW_A13|12.409
109|ABW_A04|ABW_A14|5.776
110|ABW_A04|ABW_A15|27.151
111|ABW_A04|ABW_A16|169.268
112|ABW_A04|ABW_A17|912.884
113|ABW_A04|ABW_A18|20726.3
114|ABW_A04|ABW_A19|23.75
115|ABW_A04|ABW_A20|5.987
116|ABW_A04|ABW_A21|1011.33
117|ABW_A04|ABW_A22|1203.47
118|ABW_A04|ABW_A23|2220.27
119|ABW_A04|ABW_A24|20.54
120|ABW_A04|ABW_A25|0.285
121|ABW_A04|ABW_A26|0.283
122|ABW_A04|ABW_XG|0.058
123|ABW_A04|ABW_XH|19671.8
124|ABW_A04|ABW_XK01|0.074
125|ABW_A04|ABW_XK02|560.218
126|ABW_A04|ABW_XK03|0.074
127|ABW_A04|ABW_XNPISH|540.17
128|ABW_A05|ABW_A01|2.468
129|ABW_A05|ABW_A02|2.76
130|ABW_A05|ABW_A03|28.419
131|ABW_A05|ABW_A04|69.584
132|ABW_A05|ABW_A05|322.77
133|ABW_A05|ABW_A06|298.699
134|ABW_A05|ABW_A07|2123.81
135|ABW_A05|ABW_A08|7.699
136|ABW_A05|ABW_A09|68.181
137|ABW_A05|ABW_A10|50.477
138|ABW_A05|ABW_A11|368.401
139|ABW_A05|ABW_A12|3.748
140|ABW_A05|ABW_A13|86.749
141|ABW_A05|ABW_A14|846.653
142|ABW_A05|ABW_A15|14.035
143|ABW_A05|ABW_A16|301.097
144|ABW_A05|ABW_A17|310.159
145|ABW_A05|ABW_A18|484.499
146|ABW_A05|ABW_A19|188.212
147|ABW_A05|ABW_A20|64.691
148|ABW_A05|ABW_A21|356.443
149|ABW_A05|ABW_A22|446.423
150|ABW_A05|ABW_A23|666.451
151|ABW_A05|ABW_A24|3.672
152|ABW_A05|ABW_A25|3.178
153|ABW_A05|ABW_A26|0.139
154|ABW_A05|ABW_XG|0.785
155|ABW_A05|ABW_XH|2799.34
156|ABW_A05|ABW_XK01|242.138
157|ABW_A05|ABW_XK02|105.225
158|ABW_A05|ABW_XK03|0.779
159|ABW_A05|ABW_XNPISH|73.523
160|ABW_A06|ABW_A01|24.538
161|ABW_A06|ABW_A02|1.555
162|ABW_A06|ABW_A03|121.709
163|ABW_A06|ABW_A04|2024.4
164|ABW_A06|ABW_A05|107.218
165|ABW_A06|ABW_A06|10126.0
166|ABW_A06|ABW_A07|13361.6
167|ABW_A06|ABW_A08|81.436
168|ABW_A06|ABW_A09|283.607
169|ABW_A06|ABW_A10|67.956
170|ABW_A06|ABW_A11|2469.05
171|ABW_A06|ABW_A12|34.868
172|ABW_A06|ABW_A13|392.802
173|ABW_A06|ABW_A14|13564.7
174|ABW_A06|ABW_A15|71.762
175|ABW_A06|ABW_A16|2174.34
176|ABW_A06|ABW_A17|1324.04
177|ABW_A06|ABW_A18|4154.27
178|ABW_A06|ABW_A19|1340.37
179|ABW_A06|ABW_A20|2288.36
180|ABW_A06|ABW_A21|10389.3
181|ABW_A06|ABW_A22|4705.59
182|ABW_A06|ABW_A23|3716.1
183|ABW_A06|ABW_A24|54.318
184|ABW_A06|ABW_A25|18.483
185|ABW_A06|ABW_A26|0.128
186|ABW_A06|ABW_XG|38.892
187|ABW_A06|ABW_XH|2157.14
188|ABW_A06|ABW_XK01|79.33
189|ABW_A06|ABW_XK02|166.724
190|ABW_A06|ABW_XK03|0.287
191|ABW_A06|ABW_XNPISH|48.737
192|ABW_A07|ABW_A01|51.495
193|ABW_A07|ABW_A02|5.237
194|ABW_A07|ABW_A03|330.638
195|ABW_A07|ABW_A04|666.29
196|ABW_A07|ABW_A05|204.299
197|ABW_A07|ABW_A06|881.468
198|ABW_A07|ABW_A07|31296.0
199|ABW_A07|ABW_A08|99.477
200|ABW_A07|ABW_A09|545.127
201|ABW_A07|ABW_A10|210.586
202|ABW_A07|ABW_A11|495.727
203|ABW_A07|ABW_A12|220.991
204|ABW_A07|ABW_A13|816.495
205|ABW_A07|ABW_A14|13159.2
206|ABW_A07|ABW_A15|13.672
207|ABW_A07|ABW_A16|489.867
208|ABW_A07|ABW_A17|185.532
209|ABW_A07|ABW_A18|1381.83
210|ABW_A07|ABW_A19|3832.92
211|ABW_A07|ABW_A20|331.867
212|ABW_A07|ABW_A21|3064.03
213|ABW_A07|ABW_A22|3247.24
214|ABW_A07|ABW_A23|5151.6
215|ABW_A07|ABW_A24|15.022
216|ABW_A07|ABW_A25|10.529
217|ABW_A07|ABW_A26|0.11
218|ABW_A07|ABW_XG|34.995
219|ABW_A07|ABW_XH|4879.77
220|ABW_A07|ABW_XK01|94.188
221|ABW_A07|ABW_XK02|123.504
222|ABW_A07|ABW_XK03|0.311
223|ABW_A07|ABW_XNPISH|176.794
224|ABW_A08|ABW_A01|1.454
225|ABW_A08|ABW_A02|0.18
226|ABW_A08|ABW_A03|117.639
227|ABW_A08|ABW_A04|329.624
228|ABW_A08|ABW_A05|7.699
229|ABW_A08|ABW_A06|94.311
230|ABW_A08|ABW_A07|2914.18
231|ABW_A08|ABW_A08|4.954
232|ABW_A08|ABW_A09|597.815
233|ABW_A08|ABW_A10|146.611
234|ABW_A08|ABW_A11|341.9
235|ABW_A08|ABW_A12|47.4
236|ABW_A08|ABW_A13|69.386
237|ABW_A08|ABW_A14|5819.94
238|ABW_A08|ABW_A15|4.218
239|ABW_A08|ABW_A16|169.511
240|ABW_A08|ABW_A17|75.645
241|ABW_A08|ABW_A18|438.886
242|ABW_A08|ABW_A19|265.162
243|ABW_A08|ABW_A20|59.519
244|ABW_A08|ABW_A21|1203.45
245|ABW_A08|ABW_A22|323.808
246|ABW_A08|ABW_A23|181.616
247|ABW_A08|ABW_A24|1.973
248|ABW_A08|ABW_A25|0.98
249|ABW_A08|ABW_A26|0.127
250|ABW_A08|ABW_XG|10.771
251|ABW_A08|ABW_XH|148.403
252|ABW_A08|ABW_XK01|323.369
253|ABW_A08|ABW_XK02|208.797
254|ABW_A08|ABW_XK03|1.023
255|ABW_A08|ABW_XNPISH|4.563
256|ABW_A09|ABW_A01|3.276
257|ABW_A09|ABW_A02|0.644
258|ABW_A09|ABW_A03|227.361
259|ABW_A09|ABW_A04|66.198
260|ABW_A09|ABW_A05|11.708
261|ABW_A09|ABW_A06|168.199
262|ABW_A09|ABW_A07|2425.62
263|ABW_A09|ABW_A08|91.454
264|ABW_A09|ABW_A09|9.843
265|ABW_A09|ABW_A10|795.005
266|ABW_A09|ABW_A11|331.03
267|ABW_A09|ABW_A12|0.819
268|ABW_A09|ABW_A13|332.809
269|ABW_A09|ABW_A14|3786.78
270|ABW_A09|ABW_A15|18.34
271|ABW_A09|ABW_A16|458.017
272|ABW_A09|ABW_A17|339.237
273|ABW_A09|ABW_A18|378.783
274|ABW_A09|ABW_A19|339.71
275|ABW_A09|ABW_A20|365.469
276|ABW_A09|ABW_A21|2790.3
277|ABW_A09|ABW_A22|1859.9
278|ABW_A09|ABW_A23|1266.55
279|ABW_A09|ABW_A24|7.044
280|ABW_A09|ABW_A25|1.339
281|ABW_A09|ABW_A26|0.133
282|ABW_A09|ABW_XG|1125.69
283|ABW_A09|ABW_XH|4143.7
284|ABW_A09|ABW_XK01|12404.3
285|ABW_A09|ABW_XK02|585.559
286|ABW_A09|ABW_XK03|38.724
287|ABW_A09|ABW_XNPISH|59.432
288|ABW_A10|ABW_A01|0.347
289|ABW_A10|ABW_A02|0.349
290|ABW_A10|ABW_A03|25.729
291|ABW_A10|ABW_A04|12.091
292|ABW_A10|ABW_A05|0.38
293|ABW_A10|ABW_A06|3.603
294|ABW_A10|ABW_A07|404.593
295|ABW_A10|ABW_A08|2.553
296|ABW_A10|ABW_A09|72.721
297|ABW_A10|ABW_A10|4.375
298|ABW_A10|ABW_A11|58.593
299|ABW_A10|ABW_A12|0.326
300|ABW_A10|ABW_A13|8.994
301|ABW_A10|ABW_A14|585.202
302|ABW_A10|ABW_A15|6.779
303|ABW_A10|ABW_A16|63.15
304|ABW_A10|ABW_A17|202.658
305|ABW_A10|ABW_A18|32.61
306|ABW_A10|ABW_A19|307.614
307|ABW_A10|ABW_A20|22.568
308|ABW_A10|ABW_A21|757.99
309|ABW_A10|ABW_A22|1159.57
310|ABW_A10|ABW_A23|49.986
311|ABW_A10|ABW_A24|1.793
312|ABW_A10|ABW_A25|0.119
313|ABW_A10|ABW_A26|0.136
314|ABW_A10|ABW_XG|626.498
315|ABW_A10|ABW_XH|2999.53
316|ABW_A10|ABW_XK01|3210.7
317|ABW_A10|ABW_XK02|826.77
318|ABW_A10|ABW_XK03|9.981
319|ABW_A10|ABW_XNPISH|112.042
320|ABW_A11|ABW_A01|2.504
321|ABW_A11|ABW_A02|3.631
322|ABW_A11|ABW_A03|84.756
323|ABW_A11|ABW_A04|182.867
324|ABW_A11|ABW_A05|68.447
325|ABW_A11|ABW_A06|372.86
326|ABW_A11|ABW_A07|1670.37
327|ABW_A11|ABW_A08|23.724
328|ABW_A11|ABW_A09|114.182
329|ABW_A11|ABW_A10|233.113
330|ABW_A11|ABW_A11|501.24
331|ABW_A11|ABW_A12|5.245
332|ABW_A11|ABW_A13|268.869
333|ABW_A11|ABW_A14|7175.83
334|ABW_A11|ABW_A15|25.917
335|ABW_A11|ABW_A16|727.09
336|ABW_A11|ABW_A17|516.341
337|ABW_A11|ABW_A18|1638.73
338|ABW_A11|ABW_A19|461.038
339|ABW_A11|ABW_A20|377.902
340|ABW_A11|ABW_A21|2883.74
341|ABW_A11|ABW_A22|817.634
342|ABW_A11|ABW_A23|1529.33
343|ABW_A11|ABW_A24|11.309
344|ABW_A11|ABW_A25|3.326
345|ABW_A11|ABW_A26|0.134
346|ABW_A11|ABW_XG|291.613
347|ABW_A11|ABW_XH|3022.21
348|ABW_A11|ABW_XK01|1899.62
349|ABW_A11|ABW_XK02|219.279
350|ABW_A11|ABW_XK03|5.976
351|ABW_A11|ABW_XNPISH|116.755
352|ABW_A12|ABW_A01|0.2
353|ABW_A12|ABW_A02|0.103
354|ABW_A12|ABW_A03|37.569
355|ABW_A12|ABW_A04|27.503
356|ABW_A12|ABW_A05|1.977
357|ABW_A12|ABW_A06|221.549
358|ABW_A12|ABW_A07|2026.07
359|ABW_A12|ABW_A08|139.35
360|ABW_A12|ABW_A09|4.203
361|ABW_A12|ABW_A10|0.221
362|ABW_A12|ABW_A11|17.41
363|ABW_A12|ABW_A12|148.64
364|ABW_A12|ABW_A13|845.327
365|ABW_A12|ABW_A14|66.481
366|ABW_A12|ABW_A15|1.396
367|ABW_A12|ABW_A16|1.715
368|ABW_A12|ABW_A17|42.326
369|ABW_A12|ABW_A18|45.166
370|ABW_A12|ABW_A19|128.592
371|ABW_A12|ABW_A20|47.588
372|ABW_A12|ABW_A21|124.808
373|ABW_A12|ABW_A22|2.481
374|ABW_A12|ABW_A23|91.844
375|ABW_A12|ABW_A24|0.336
376|ABW_A12|ABW_A25|0.194
377|ABW_A12|ABW_A26|0.163
378|ABW_A12|ABW_XG|27.803
379|ABW_A12|ABW_XH|1490.4
380|ABW_A12|ABW_XK01|0.046
381|ABW_A12|ABW_XK02|546.469
382|ABW_A12|ABW_XK03|0.046
383|ABW_A12|ABW_XNPISH|85.983
384|ABW_A13|ABW_A01|109.243
385|ABW_A13|ABW_A02|2.68
386|ABW_A13|ABW_A03|3831.73
387|ABW_A13|ABW_A04|2641.52
388|ABW_A13|ABW_A05|362.059
389|ABW_A13|ABW_A06|4664.5
390|ABW_A13|ABW_A07|72382.5
391|ABW_A13|ABW_A08|858.703
392|ABW_A13|ABW_A09|805.211
393|ABW_A13|ABW_A10|200.309
394|ABW_A13|ABW_A11|630.822
395|ABW_A13|ABW_A12|97.718
396|ABW_A13|ABW_A13|33062.0
397|ABW_A13|ABW_A14|7179.34
398|ABW_A13|ABW_A15|212.485
399|ABW_A13|ABW_A16|2634.56
400|ABW_A13|ABW_A17|5267.4
401|ABW_A13|ABW_A18|28394.8
402|ABW_A13|ABW_A19|6781.1
403|ABW_A13|ABW_A20|2412.0
404|ABW_A13|ABW_A21|15860.9
405|ABW_A13|ABW_A22|10795.6
406|ABW_A13|ABW_A23|14086.5
407|ABW_A13|ABW_A24|51.482
408|ABW_A13|ABW_A25|29.733
409|ABW_A13|ABW_A26|0.275
410|ABW_A13|ABW_XG|0.076
411|ABW_A13|ABW_XH|17108.0
412|ABW_A13|ABW_XK01|0.071
413|ABW_A13|ABW_XK02|0.859
414|ABW_A13|ABW_XK03|0.071
415|ABW_A13|ABW_XNPISH|519.536
416|ABW_A14|ABW_A01|24.666
417|ABW_A14|ABW_A02|1.266
418|ABW_A14|ABW_A03|2548.75
419|ABW_A14|ABW_A04|333.55
420|ABW_A14|ABW_A05|53.295
421|ABW_A14|ABW_A06|767.479
422|ABW_A14|ABW_A07|8093.55
423|ABW_A14|ABW_A08|154.378
424|ABW_A14|ABW_A09|218.068
425|ABW_A14|ABW_A10|40.954
426|ABW_A14|ABW_A11|195.755
427|ABW_A14|ABW_A12|1.279
428|ABW_A14|ABW_A13|8011.18
429|ABW_A14|ABW_A14|4232.9
430|ABW_A14|ABW_A15|64.699
431|ABW_A14|ABW_A16|1256.34
432|ABW_A14|ABW_A17|1356.55
433|ABW_A14|ABW_A18|4090.49
434|ABW_A14|ABW_A19|3559.01
435|ABW_A14|ABW_A20|2005.52
436|ABW_A14|ABW_A21|25019.2
437|ABW_A14|ABW_A22|11801.5
438|ABW_A14|ABW_A23|5649.4
439|ABW_A14|ABW_A24|50.411
440|ABW_A14|ABW_A25|13.871
441|ABW_A14|ABW_A26|0.137
442|ABW_A14|ABW_XG|17851.3
443|ABW_A14|ABW_XH|810.579
444|ABW_A14|ABW_XK01|187433.0
445|ABW_A14|ABW_XK02|0.047
446|ABW_A14|ABW_XK03|585.506
447|ABW_A14|ABW_XNPISH|48.219
448|ABW_A15|ABW_A01|4.596
449|ABW_A15|ABW_A02|0.489
450|ABW_A15|ABW_A03|26.256
451|ABW_A15|ABW_A04|88.715
452|ABW_A15|ABW_A05|13.194
453|ABW_A15|ABW_A06|117.266
454|ABW_A15|ABW_A07|992.619
455|ABW_A15|ABW_A08|13.441
456|ABW_A15|ABW_A09|56.082
457|ABW_A15|ABW_A10|15.966
458|ABW_A15|ABW_A11|64.169
459|ABW_A15|ABW_A12|0.558
460|ABW_A15|ABW_A13|43.504
461|ABW_A15|ABW_A14|1030.03
462|ABW_A15|ABW_A15|4.221
463|ABW_A15|ABW_A16|120.706
464|ABW_A15|ABW_A17|68.095
465|ABW_A15|ABW_A18|447.66
466|ABW_A15|ABW_A19|195.267
467|ABW_A15|ABW_A20|36.934
468|ABW_A15|ABW_A21|291.987
469|ABW_A15|ABW_A22|125.169
470|ABW_A15|ABW_A23|208.03
471|ABW_A15|ABW_A24|1.545
472|ABW_A15|ABW_A25|0.527
473|ABW_A15|ABW_A26|0.123
474|ABW_A15|ABW_XG|12.376
475|ABW_A15|ABW_XH|2142.14
476|ABW_A15|ABW_XK01|268.744
477|ABW_A15|ABW_XK02|13.995
478|ABW_A15|ABW_XK03|0.887
479|ABW_A15|ABW_XNPISH|72.031
480|ABW_A16|ABW_A01|305.053
481|ABW_A16|ABW_A02|30.766
482|ABW_A16|ABW_A03|988.211
483|ABW_A16|ABW_A04|5556.5
484|ABW_A16|ABW_A05|830.484
485|ABW_A16|ABW_A06|5951.98
486|ABW_A16|ABW_A07|39781.2
487|ABW_A16|ABW_A08|1050.3
488|ABW_A16|ABW_A09|4080.38
489|ABW_A16|ABW_A10|1178.15
490|ABW_A16|ABW_A11|2706.7
491|ABW_A16|ABW_A12|13.945
492|ABW_A16|ABW_A13|1903.61
493|ABW_A16|ABW_A14|25338.7
494|ABW_A16|ABW_A15|171.768
495|ABW_A16|ABW_A16|5561.8
496|ABW_A16|ABW_A17|4115.24
497|ABW_A16|ABW_A18|14267.6
498|ABW_A16|ABW_A19|4622.14
499|ABW_A16|ABW_A20|1523.27
500|ABW_A16|ABW_A21|11047.1
501|ABW_A16|ABW_A22|6493.23
502|ABW_A16|ABW_A23|9971.75
503|ABW_A16|ABW_A24|74.99
504|ABW_A16|ABW_A25|36.69
505|ABW_A16|ABW_A26|0.13
506|ABW_A16|ABW_XG|1595.75
507|ABW_A16|ABW_XH|61501.8
508|ABW_A16|ABW_XK01|21567.7
509|ABW_A16|ABW_XK02|1164.13
510|ABW_A16|ABW_XK03|67.495
511|ABW_A16|ABW_XNPISH|1799.76
512|ABW_A17|ABW_A01|30.116
513|ABW_A17|ABW_A02|5.255
514|ABW_A17|ABW_A03|285.826
515|ABW_A17|ABW_A04|104.899
516|ABW_A17|ABW_A05|60.029
517|ABW_A17|ABW_A06|199.706
518|ABW_A17|ABW_A07|6495.37
519|ABW_A17|ABW_A08|23.628
520|ABW_A17|ABW_A09|160.43
521|ABW_A17|ABW_A10|72.683
522|ABW_A17|ABW_A11|641.423
523|ABW_A17|ABW_A12|4.238
524|ABW_A17|ABW_A13|189.94
525|ABW_A17|ABW_A14|25767.7
526|ABW_A17|ABW_A15|39.974
527|ABW_A17|ABW_A16|515.746
528|ABW_A17|ABW_A17|776.74
529|ABW_A17|ABW_A18|6565.17
530|ABW_A17|ABW_A19|5705.31
531|ABW_A17|ABW_A20|330.872
532|ABW_A17|ABW_A21|4343.57
533|ABW_A17|ABW_A22|336.089
534|ABW_A17|ABW_A23|1593.26
535|ABW_A17|ABW_A24|6.481
536|ABW_A17|ABW_A25|5.735
537|ABW_A17|ABW_A26|0.214
538|ABW_A17|ABW_XG|93.618
539|ABW_A17|ABW_XH|128262.0
540|ABW_A17|ABW_XK01|5629.01
541|ABW_A17|ABW_XK02|0.049
542|ABW_A17|ABW_XK03|17.685
543|ABW_A17|ABW_XNPISH|4461.44
544|ABW_A18|ABW_A01|12.762
545|ABW_A18|ABW_A02|0.808
546|ABW_A18|ABW_A03|141.179
547|ABW_A18|ABW_A04|691.147
548|ABW_A18|ABW_A05|106.316
549|ABW_A18|ABW_A06|1339.28
550|ABW_A18|ABW_A07|7279.14
551|ABW_A18|ABW_A08|201.273
552|ABW_A18|ABW_A09|329.831
553|ABW_A18|ABW_A10|74.813
554|ABW_A18|ABW_A11|489.265
555|ABW_A18|ABW_A12|2.364
556|ABW_A18|ABW_A13|4693.57
557|ABW_A18|ABW_A14|4709.15
558|ABW_A18|ABW_A15|105.81
559|ABW_A18|ABW_A16|1953.24
560|ABW_A18|ABW_A17|2302.92
561|ABW_A18|ABW_A18|205410.0
562|ABW_A18|ABW_A19|5433.39
563|ABW_A18|ABW_A20|4716.46
564|ABW_A18|ABW_A21|28097.5
565|ABW_A18|ABW_A22|10246.0
566|ABW_A18|ABW_A23|9645.44
567|ABW_A18|ABW_A24|122.189
568|ABW_A18|ABW_A25|35.05
569|ABW_A18|ABW_A26|0.799
570|ABW_A18|ABW_XG|0.651
571|ABW_A18|ABW_XH|133026.0
572|ABW_A18|ABW_XK01|0.153
573|ABW_A18|ABW_XK02|0.087
574|ABW_A18|ABW_XK03|0.153
575|ABW_A18|ABW_XNPISH|3429.51
576|ABW_A19|ABW_A01|57.744
577|ABW_A19|ABW_A02|5.256
578|ABW_A19|ABW_A03|1110.93
579|ABW_A19|ABW_A04|1280.46
580|ABW_A19|ABW_A05|115.73
581|ABW_A19|ABW_A06|1443.15
582|ABW_A19|ABW_A07|15973.4
583|ABW_A19|ABW_A08|211.897
584|ABW_A19|ABW_A09|340.279
585|ABW_A19|ABW_A10|121.709
586|ABW_A19|ABW_A11|501.202
587|ABW_A19|ABW_A12|346.355
588|ABW_A19|ABW_A13|4976.04
589|ABW_A19|ABW_A14|8829.95
590|ABW_A19|ABW_A15|110.377
591|ABW_A19|ABW_A16|4246.88
592|ABW_A19|ABW_A17|1419.42
593|ABW_A19|ABW_A18|3277.89
594|ABW_A19|ABW_A19|6431.7
595|ABW_A19|ABW_A20|1115.79
596|ABW_A19|ABW_A21|5757.59
597|ABW_A19|ABW_A22|2981.11
598|ABW_A19|ABW_A23|3407.02
599|ABW_A19|ABW_A24|16.265
600|ABW_A19|ABW_A25|23.159
601|ABW_A19|ABW_A26|0.111
602|ABW_A19|ABW_XG|181.723
603|ABW_A19|ABW_XH|8892.54
604|ABW_A19|ABW_XK01|795.251
605|ABW_A19|ABW_XK02|75.269
606|ABW_A19|ABW_XK03|2.504
607|ABW_A19|ABW_XNPISH|199.526
608|ABW_A20|ABW_A01|6.637
609|ABW_A20|ABW_A02|1.668
610|ABW_A20|ABW_A03|165.861
611|ABW_A20|ABW_A04|198.927
612|ABW_A20|ABW_A05|47.584
613|ABW_A20|ABW_A06|694.59
614|ABW_A20|ABW_A07|4944.83
615|ABW_A20|ABW_A08|83.851
616|ABW_A20|ABW_A09|530.091
617|ABW_A20|ABW_A10|47.869
618|ABW_A20|ABW_A11|234.059
619|ABW_A20|ABW_A12|2.458
620|ABW_A20|ABW_A13|1371.79
621|ABW_A20|ABW_A14|6146.87
622|ABW_A20|ABW_A15|202.891
623|ABW_A20|ABW_A16|6704.39
624|ABW_A20|ABW_A17|3268.56
625|ABW_A20|ABW_A18|7043.6
626|ABW_A20|ABW_A19|8739.98
627|ABW_A20|ABW_A20|8742.8
628|ABW_A20|ABW_A21|18101.1
629|ABW_A20|ABW_A22|10208.5
630|ABW_A20|ABW_A23|7548.75
631|ABW_A20|ABW_A24|134.863
632|ABW_A20|ABW_A25|69.207
633|ABW_A20|ABW_A26|0.126
634|ABW_A20|ABW_XG|208.624
635|ABW_A20|ABW_XH|13919.0
636|ABW_A20|ABW_XK01|4678.93
637|ABW_A20|ABW_XK02|7.015
638|ABW_A20|ABW_XK03|14.654
639|ABW_A20|ABW_XNPISH|528.884
640|ABW_A21|ABW_A01|896.323
641|ABW_A21|ABW_A02|29.221
642|ABW_A21|ABW_A03|10789.0
643|ABW_A21|ABW_A04|7150.69
644|ABW_A21|ABW_A05|1581.77
645|ABW_A21|ABW_A06|8061.62
646|ABW_A21|ABW_A07|82982.1
647|ABW_A21|ABW_A08|1873.78
648|ABW_A21|ABW_A09|8000.95
649|ABW_A21|ABW_A10|1868.71
650|ABW_A21|ABW_A11|3428.81
651|ABW_A21|ABW_A12|30.542
652|ABW_A21|ABW_A13|15310.7
653|ABW_A21|ABW_A14|59116.5
654|ABW_A21|ABW_A15|1403.67
655|ABW_A21|ABW_A16|32801.5
656|ABW_A21|ABW_A17|31738.9
657|ABW_A21|ABW_A18|41410.1
658|ABW_A21|ABW_A19|40538.1
659|ABW_A21|ABW_A20|24839.9
660|ABW_A21|ABW_A21|154500.0
661|ABW_A21|ABW_A22|48150.8
662|ABW_A21|ABW_A23|65766.1
663|ABW_A21|ABW_A24|1011.25
664|ABW_A21|ABW_A25|618.878
665|ABW_A21|ABW_A26|0.128
666|ABW_A21|ABW_XG|6383.95
667|ABW_A21|ABW_XH|333089.0
668|ABW_A21|ABW_XK01|37632.2
669|ABW_A21|ABW_XK02|1736.59
670|ABW_A21|ABW_XK03|117.517
671|ABW_A21|ABW_XNPISH|12031.9
672|ABW_A22|ABW_A01|1.525
673|ABW_A22|ABW_A02|0.104
674|ABW_A22|ABW_A03|17.386
675|ABW_A22|ABW_A04|19.406
676|ABW_A22|ABW_A05|1.46
677|ABW_A22|ABW_A06|24.312
678|ABW_A22|ABW_A07|196.135
679|ABW_A22|ABW_A08|2.583
680|ABW_A22|ABW_A09|3.605
681|ABW_A22|ABW_A10|1.446
682|ABW_A22|ABW_A11|17.86
