"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2007,"ABW_A01","ABW_A01",0.135,5715.13699999999,5715.13699999999
"2",2007,"ABW_A02","ABW_A01",0.414,5243.10699999994,5715.13699999999
"3",2007,"ABW_A03","ABW_A01",4.897,81569.589,5715.13699999999
"4",2007,"ABW_A04","ABW_A01",58.244,82023.9250000003,5715.13699999999
"5",2007,"ABW_A05","ABW_A01",2.35,15868.539,5715.13699999999
"6",2007,"ABW_A06","ABW_A01",25.038,76579.8189999998,5715.13699999999
"7",2007,"ABW_A07","ABW_A01",63.711,466232.59,5715.13699999999
"8",2007,"ABW_A08","ABW_A01",1.319,19301.5039999999,5715.13699999999
"9",2007,"ABW_A09","ABW_A01",2.816,68601.4629999999,5715.13699999999
"10",2007,"ABW_A10","ABW_A01",0.287,34538.138,5715.13699999999
"11",2007,"ABW_A11","ABW_A01",2.526,34862.4679999995,5715.13699999999
"12",2007,"ABW_A12","ABW_A01",0.173,12493.6880000001,5715.13699999999
"13",2007,"ABW_A13","ABW_A01",114.185,227793.259000029,5715.13699999999
"14",2007,"ABW_A14","ABW_A01",25.578,371718.097,5715.13699999999
"15",2007,"ABW_A15","ABW_A01",5.241,15147.7020000001,5715.13699999999
"16",2007,"ABW_A16","ABW_A01",315.075,249579.674000001,5715.13699999999
"17",2007,"ABW_A17","ABW_A01",21.25,201894.08,5715.13699999999
"18",2007,"ABW_A18","ABW_A01",14.604,541047.333999999,5715.13699999999
"19",2007,"ABW_A19","ABW_A01",67.859,251172.095,5715.13699999999
"20",2007,"ABW_A20","ABW_A01",7.473,166823.877000001,5715.13699999999
"21",2007,"ABW_A21","ABW_A01",949.499,989910.251999886,5715.13699999999
"22",2007,"ABW_A22","ABW_A01",1.68,413030.420000001,5715.13699999999
"23",2007,"ABW_A23","ABW_A01",29.752,506457.957,5715.13699999999
"24",2007,"ABW_A24","ABW_A01",0.104,10007.31,5715.13699999999
"25",2007,"ABW_A25","ABW_A01",0.479,5169.43500000009,5715.13699999999
"26",2007,"ABW_A26","ABW_A01",0.302,5420.61600000002,5715.13699999999
"27",2007,"LG01_LG01","ABW_A01",89.883,NA,5715.13699999999
"28",2007,"LG02_LG02","ABW_A01",-28.734,NA,5715.13699999999
"29",2007,"LH01_LH01","ABW_A01",2592.74,NA,5715.13699999999
"30",2007,"LK01_LK01","ABW_A01",1425.69,NA,5715.13699999999
"31",2007,"LK02_LK02","ABW_A01",116.588,NA,5715.13699999999
"32",2007,"LK03_LK03","ABW_A01",479.465,NA,5715.13699999999
"33",2007,"Imp_A01","ABW_A01",712.741,NA,5715.13699999999
"34",2007,"Imp_A02","ABW_A01",39.085,NA,5715.13699999999
"35",2007,"Imp_A03","ABW_A01",123.196,NA,5715.13699999999
"36",2007,"Imp_A04","ABW_A01",438.447,NA,5715.13699999999
"37",2007,"Imp_A05","ABW_A01",139.684,NA,5715.13699999999
"38",2007,"Imp_A06","ABW_A01",138.805,NA,5715.13699999999
"39",2007,"Imp_A07","ABW_A01",1022.867,NA,5715.13699999999
"40",2007,"Imp_A08","ABW_A01",186.294,NA,5715.13699999999
"41",2007,"Imp_A09","ABW_A01",416.564,NA,5715.13699999999
"42",2007,"Imp_A10","ABW_A01",110.806,NA,5715.13699999999
"43",2007,"Imp_A11","ABW_A01",70.041,NA,5715.13699999999
"44",2007,"Imp_A12","ABW_A01",52.258,NA,5715.13699999999
"45",2007,"Imp_A13","ABW_A01",60.188,NA,5715.13699999999
