"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",1995,"ABW_A01","ABW_A01",1.689,7687.83999999998,7687.83999999998
"2",1995,"ABW_A02","ABW_A01",0.512,2792.74699999994,7687.83999999998
"3",1995,"ABW_A03","ABW_A01",3.898,33258.5479999997,7687.83999999998
"4",1995,"ABW_A04","ABW_A01",5.913,37499.7099999983,7687.83999999998
"5",1995,"ABW_A05","ABW_A01",0.286,5728.89599999988,7687.83999999998
"6",1995,"ABW_A06","ABW_A01",20.718,27993.3709999937,7687.83999999998
"7",1995,"ABW_A07","ABW_A01",52.831,176648.126,7687.83999999998
"8",1995,"ABW_A08","ABW_A01",0.1,7266.66299999998,7687.83999999998
"9",1995,"ABW_A09","ABW_A01",0.1,16169.0389999999,7687.83999999998
"10",1995,"ABW_A10","ABW_A01",0.1,9911.15199999993,7687.83999999998
"11",1995,"ABW_A11","ABW_A01",1.682,13822.0180000016,7687.83999999998
"12",1995,"ABW_A12","ABW_A01",0.117,3359.98400000023,7687.83999999998
"13",1995,"ABW_A13","ABW_A01",137.668,103235.910000026,7687.83999999998
"14",1995,"ABW_A14","ABW_A01",41.982,221742.949999999,7687.83999999998
"15",1995,"ABW_A15","ABW_A01",8.109,8338.29300000001,7687.83999999998
"16",1995,"ABW_A16","ABW_A01",447.271,160560.518999999,7687.83999999998
"17",1995,"ABW_A17","ABW_A01",42.128,126175.260999999,7687.83999999998
"18",1995,"ABW_A18","ABW_A01",20.265,326832.029999999,7687.83999999998
"19",1995,"ABW_A19","ABW_A01",93.347,114003.561,7687.83999999998
"20",1995,"ABW_A20","ABW_A01",9.245,88010.4650000003,7687.83999999998
"21",1995,"ABW_A21","ABW_A01",831.321,380813.821999997,7687.83999999998
"22",1995,"ABW_A22","ABW_A01",2.391,210472.651,7687.83999999998
"23",1995,"ABW_A23","ABW_A01",39.187,259767.394,7687.83999999998
"24",1995,"ABW_A24","ABW_A01",0.123,4672.19600000001,7687.83999999998
"25",1995,"ABW_A25","ABW_A01",0.1,3899.64399999998,7687.83999999998
"26",1995,"ABW_A26","ABW_A01",0.17,2072.28099999999,7687.83999999998
"27",1995,"LG01_LG01","ABW_A01",40.346,NA,7687.83999999998
"28",1995,"LG02_LG02","ABW_A01",-23.366,NA,7687.83999999998
"29",1995,"LH01_LH01","ABW_A01",1536.78,NA,7687.83999999998
"30",1995,"LK01_LK01","ABW_A01",1086.42,NA,7687.83999999998
"31",1995,"LK02_LK02","ABW_A01",88.843,NA,7687.83999999998
"32",1995,"LK03_LK03","ABW_A01",365.405,NA,7687.83999999998
"33",1995,"Imp_A01","ABW_A01",396.606,NA,7687.83999999998
"34",1995,"Imp_A02","ABW_A01",23.918,NA,7687.83999999998
"35",1995,"Imp_A03","ABW_A01",62.213,NA,7687.83999999998
"36",1995,"Imp_A04","ABW_A01",254.502,NA,7687.83999999998
"37",1995,"Imp_A05","ABW_A01",78.147,NA,7687.83999999998
"38",1995,"Imp_A06","ABW_A01",81.48,NA,7687.83999999998
"39",1995,"Imp_A07","ABW_A01",559.407,NA,7687.83999999998
"40",1995,"Imp_A08","ABW_A01",94.418,NA,7687.83999999998
"41",1995,"Imp_A09","ABW_A01",252.941,NA,7687.83999999998
"42",1995,"Imp_A10","ABW_A01",52.074,NA,7687.83999999998
"43",1995,"Imp_A11","ABW_A01",34.671,NA,7687.83999999998
"44",1995,"Imp_A12","ABW_A01",26.568,NA,7687.83999999998
"45",1995,"Imp_A13","ABW_A01",35.56,NA,7687.83999999998
"46",1995,"Imp_A14","ABW_A01",33.883,NA,7687.83999999998
"47",1995,"Imp_A15","ABW_A01",18.384,NA,7687.83999999998
"48",1995,"Imp_A16","ABW_A01",24.202,NA,7687.83999999998
"49",1995,"Imp_A17","ABW_A01",26.715,NA,7687.83999999998
"50",1995,"Imp_A18","ABW_A01",34.427,NA,7687.83999999998
"51",1995,"Imp_A19","ABW_A01",97.457,NA,7687.83999999998
"52",1995,"Imp_A20","ABW_A01",35.581,NA,7687.83999999998
"53",1995,"Imp_A21","ABW_A01",307.539,NA,7687.83999999998
"54",1995,"Imp_A22","ABW_A01",27.469,NA,7687.83999999998
"55",1995,"Imp_A23","ABW_A01",86.8,NA,7687.83999999998
"56",1995,"Imp_A24","ABW_A01",19.257,NA,7687.83999999998
"57",1995,"Imp_A25","ABW_A01",19.237,NA,7687.83999999998
"58",1995,"Imp_A26","ABW_A01",150.207,NA,7687.83999999998
"59",1995,"Imp_ZZZ","ABW_A01",-1.504,NA,7687.83999999998
"60",1995,"ABW_A01","ABW_A02",0.279,7687.83999999998,2792.74699999994
"61",1995,"ABW_A02","ABW_A02",0.795,2792.74699999994,2792.74699999994
"62",1995,"ABW_A03","ABW_A02",2.371,33258.5479999997,2792.74699999994
"63",1995,"ABW_A04","ABW_A02",0.741,37499.7099999983,2792.74699999994
"64",1995,"ABW_A05","ABW_A02",0.693,5728.89599999988,2792.74699999994
"65",1995,"ABW_A06","ABW_A02",2.605,27993.3709999937,2792.74699999994
"66",1995,"ABW_A07","ABW_A02",8.924,176648.126,2792.74699999994
"67",1995,"ABW_A08","ABW_A02",0.1,7266.66299999998,2792.74699999994
"68",1995,"ABW_A09","ABW_A02",0.1,16169.0389999999,2792.74699999994
"69",1995,"ABW_A10","ABW_A02",0.1,9911.15199999993,2792.74699999994
"70",1995,"ABW_A11","ABW_A02",5.172,13822.0180000016,2792.74699999994
"71",1995,"ABW_A12","ABW_A02",0.1,3359.98400000023,2792.74699999994
"72",1995,"ABW_A13","ABW_A02",5.582,103235.910000026,2792.74699999994
"73",1995,"ABW_A14","ABW_A02",3.701,221742.949999999,2792.74699999994
"74",1995,"ABW_A15","ABW_A02",2.097,8338.29300000001,2792.74699999994
"75",1995,"ABW_A16","ABW_A02",76.105,160560.518999999,2792.74699999994
"76",1995,"ABW_A17","ABW_A02",15.973,126175.260999999,2792.74699999994
"77",1995,"ABW_A18","ABW_A02",2.147,326832.029999999,2792.74699999994
"78",1995,"ABW_A19","ABW_A02",15.505,114003.561,2792.74699999994
"79",1995,"ABW_A20","ABW_A02",4.659,88010.4650000003,2792.74699999994
"80",1995,"ABW_A21","ABW_A02",44.36,380813.821999997,2792.74699999994
"81",1995,"ABW_A22","ABW_A02",0.212,210472.651,2792.74699999994
"82",1995,"ABW_A23","ABW_A02",21.219,259767.394,2792.74699999994
"83",1995,"ABW_A24","ABW_A02",0.102,4672.19600000001,2792.74699999994
"84",1995,"ABW_A25","ABW_A02",0.1,3899.64399999998,2792.74699999994
"85",1995,"ABW_A26","ABW_A02",0.101,2072.28099999999,2792.74699999994
"86",1995,"LG01_LG01","ABW_A02",4.672,NA,2792.74699999994
"87",1995,"LG02_LG02","ABW_A02",-14.315,NA,2792.74699999994
"88",1995,"LH01_LH01","ABW_A02",693.046,NA,2792.74699999994
"89",1995,"LK01_LK01","ABW_A02",147.56,NA,2792.74699999994
"90",1995,"LK02_LK02","ABW_A02",10.471,NA,2792.74699999994
"91",1995,"LK03_LK03","ABW_A02",49.89,NA,2792.74699999994
"92",1995,"Imp_A01","ABW_A02",86.066,NA,2792.74699999994
"93",1995,"Imp_A02","ABW_A02",35.56,NA,2792.74699999994
"94",1995,"Imp_A03","ABW_A02",68.213,NA,2792.74699999994
"95",1995,"Imp_A04","ABW_A02",154.364,NA,2792.74699999994
"96",1995,"Imp_A05","ABW_A02",81.917,NA,2792.74699999994
"97",1995,"Imp_A06","ABW_A02",59.028,NA,2792.74699999994
"98",1995,"Imp_A07","ABW_A02",159.266,NA,2792.74699999994
"99",1995,"Imp_A08","ABW_A02",72.241,NA,2792.74699999994
"100",1995,"Imp_A09","ABW_A02",126.561,NA,2792.74699999994
"101",1995,"Imp_A10","ABW_A02",46.497,NA,2792.74699999994
"102",1995,"Imp_A11","ABW_A02",41.516,NA,2792.74699999994
"103",1995,"Imp_A12","ABW_A02",29.888,NA,2792.74699999994
"104",1995,"Imp_A13","ABW_A02",36.541,NA,2792.74699999994
"105",1995,"Imp_A14","ABW_A02",41.993,NA,2792.74699999994
"106",1995,"Imp_A15","ABW_A02",23.316,NA,2792.74699999994
"107",1995,"Imp_A16","ABW_A02",31.225,NA,2792.74699999994
"108",1995,"Imp_A17","ABW_A02",34.188,NA,2792.74699999994
"109",1995,"Imp_A18","ABW_A02",35,NA,2792.74699999994
"110",1995,"Imp_A19","ABW_A02",99.327,NA,2792.74699999994
"111",1995,"Imp_A20","ABW_A02",40.199,NA,2792.74699999994
"112",1995,"Imp_A21","ABW_A02",169.208,NA,2792.74699999994
"113",1995,"Imp_A22","ABW_A02",34.265,NA,2792.74699999994
"114",1995,"Imp_A23","ABW_A02",95.154,NA,2792.74699999994
"115",1995,"Imp_A24","ABW_A02",23.874,NA,2792.74699999994
"116",1995,"Imp_A25","ABW_A02",19.475,NA,2792.74699999994
"117",1995,"Imp_A26","ABW_A02",43.466,NA,2792.74699999994
"118",1995,"Imp_ZZZ","ABW_A02",-0.768,NA,2792.74699999994
"119",1995,"ABW_A01","ABW_A03",3.901,7687.83999999998,33258.5479999997
"120",1995,"ABW_A02","ABW_A03",0.439,2792.74699999994,33258.5479999997
"121",1995,"ABW_A03","ABW_A03",130.961,33258.5479999997,33258.5479999997
"122",1995,"ABW_A04","ABW_A03",0.112,37499.7099999983,33258.5479999997
"123",1995,"ABW_A05","ABW_A03",1.598,5728.89599999988,33258.5479999997
"124",1995,"ABW_A06","ABW_A03",50.822,27993.3709999937,33258.5479999997
"125",1995,"ABW_A07","ABW_A03",167.994,176648.126,33258.5479999997
"126",1995,"ABW_A08","ABW_A03",0.1,7266.66299999998,33258.5479999997
"127",1995,"ABW_A09","ABW_A03",0.1,16169.0389999999,33258.5479999997
"128",1995,"ABW_A10","ABW_A03",0.1,9911.15199999993,33258.5479999997
"129",1995,"ABW_A11","ABW_A03",30.024,13822.0180000016,33258.5479999997
"130",1995,"ABW_A12","ABW_A03",6.99,3359.98400000023,33258.5479999997
"131",1995,"ABW_A13","ABW_A03",1985.61,103235.910000026,33258.5479999997
"132",1995,"ABW_A14","ABW_A03",1896.23,221742.949999999,33258.5479999997
"133",1995,"ABW_A15","ABW_A03",29.321,8338.29300000001,33258.5479999997
"134",1995,"ABW_A16","ABW_A03",818.918,160560.518999999,33258.5479999997
"135",1995,"ABW_A17","ABW_A03",209.79,126175.260999999,33258.5479999997
"136",1995,"ABW_A18","ABW_A03",111.88,326832.029999999,33258.5479999997
"137",1995,"ABW_A19","ABW_A03",858.271,114003.561,33258.5479999997
"138",1995,"ABW_A20","ABW_A03",108.001,88010.4650000003,33258.5479999997
"139",1995,"ABW_A21","ABW_A03",4790.86,380813.821999997,33258.5479999997
"140",1995,"ABW_A22","ABW_A03",12.29,210472.651,33258.5479999997
"141",1995,"ABW_A23","ABW_A03",70.216,259767.394,33258.5479999997
"142",1995,"ABW_A24","ABW_A03",0.322,4672.19600000001,33258.5479999997
"143",1995,"ABW_A25","ABW_A03",0.1,3899.64399999998,33258.5479999997
"144",1995,"ABW_A26","ABW_A03",0.557,2072.28099999999,33258.5479999997
"145",1995,"LG01_LG01","ABW_A03",218.051,NA,33258.5479999997
"146",1995,"LG02_LG02","ABW_A03",-8.023,NA,33258.5479999997
"147",1995,"LH01_LH01","ABW_A03",6032.05,NA,33258.5479999997
"148",1995,"LK01_LK01","ABW_A03",2764.99,NA,33258.5479999997
"149",1995,"LK02_LK02","ABW_A03",303.432,NA,33258.5479999997
"150",1995,"LK03_LK03","ABW_A03",1129.85,NA,33258.5479999997
"151",1995,"Imp_A01","ABW_A03",119.403,NA,33258.5479999997
"152",1995,"Imp_A02","ABW_A03",35.544,NA,33258.5479999997
"153",1995,"Imp_A03","ABW_A03",1102.936,NA,33258.5479999997
"154",1995,"Imp_A04","ABW_A03",172.139,NA,33258.5479999997
"155",1995,"Imp_A05","ABW_A03",106.814,NA,33258.5479999997
"156",1995,"Imp_A06","ABW_A03",92.129,NA,33258.5479999997
"157",1995,"Imp_A07","ABW_A03",684.53,NA,33258.5479999997
"158",1995,"Imp_A08","ABW_A03",198.598,NA,33258.5479999997
"159",1995,"Imp_A09","ABW_A03",709.713,NA,33258.5479999997
"160",1995,"Imp_A10","ABW_A03",102.202,NA,33258.5479999997
"161",1995,"Imp_A11","ABW_A03",60.668,NA,33258.5479999997
"162",1995,"Imp_A12","ABW_A03",42.313,NA,33258.5479999997
"163",1995,"Imp_A13","ABW_A03",48.745,NA,33258.5479999997
"164",1995,"Imp_A14","ABW_A03",62.637,NA,33258.5479999997
"165",1995,"Imp_A15","ABW_A03",35.863,NA,33258.5479999997
"166",1995,"Imp_A16","ABW_A03",47.988,NA,33258.5479999997
"167",1995,"Imp_A17","ABW_A03",52.826,NA,33258.5479999997
