"","Year","ROW","COL","Value","GrossOutput_Row","GrossOutput_Col"
"1",2001,"ABW_A01","ABW_A01",0.11,8204.95299999963,8204.95299999963
"2",2001,"ABW_A02","ABW_A01",0.1,3223.55399999993,8204.95299999963
"3",2001,"ABW_A03","ABW_A01",7.258,56808.4580000001,8204.95299999963
"4",2001,"ABW_A04","ABW_A01",40.634,82845.3640000018,8204.95299999963
"5",2001,"ABW_A05","ABW_A01",2.239,11637.2450000002,8204.95299999963
"6",2001,"ABW_A06","ABW_A01",33.572,54597.2579999932,8204.95299999963
"7",2001,"ABW_A07","ABW_A01",107.159,300666.001000002,8204.95299999963
"8",2001,"ABW_A08","ABW_A01",1.381,16398.31,8204.95299999963
"9",2001,"ABW_A09","ABW_A01",2.798,52913.5600000001,8204.95299999963
"10",2001,"ABW_A10","ABW_A01",0.225,25208.6729999997,8204.95299999963
"11",2001,"ABW_A11","ABW_A01",3.07,23697.3509999999,8204.95299999963
"12",2001,"ABW_A12","ABW_A01",0.101,7379.02400000002,8204.95299999963
"13",2001,"ABW_A13","ABW_A01",159.942,158262.165000025,8204.95299999963
"14",2001,"ABW_A14","ABW_A01",34.621,249097.516,8204.95299999963
"15",2001,"ABW_A15","ABW_A01",5.799,8225.02999999996,8204.95299999963
"16",2001,"ABW_A16","ABW_A01",377.823,171873.883,8204.95299999963
"17",2001,"ABW_A17","ABW_A01",30.931,141149.291000001,8204.95299999963
"18",2001,"ABW_A18","ABW_A01",19.114,395988.953,8204.95299999963
"19",2001,"ABW_A19","ABW_A01",114.576,162561.554,8204.95299999963
"20",2001,"ABW_A20","ABW_A01",11.769,115160.068,8204.95299999963
"21",2001,"ABW_A21","ABW_A01",1166.74,723480.428999899,8204.95299999963
"22",2001,"ABW_A22","ABW_A01",2.293,306200.501999999,8204.95299999963
"23",2001,"ABW_A23","ABW_A01",38.076,363772.133999999,8204.95299999963
"24",2001,"ABW_A24","ABW_A01",0.1,5196.47900000002,8204.95299999963
"25",2001,"ABW_A25","ABW_A01",0.247,8327.65399999983,8204.95299999963
"26",2001,"ABW_A26","ABW_A01",0.1,1982.218,8204.95299999963
"27",2001,"LG01_LG01","ABW_A01",68.799,NA,8204.95299999963
"28",2001,"LG02_LG02","ABW_A01",-19.157,NA,8204.95299999963
"29",2001,"LH01_LH01","ABW_A01",1984.43,NA,8204.95299999963
"30",2001,"LK01_LK01","ABW_A01",1087.74,NA,8204.95299999963
"31",2001,"LK02_LK02","ABW_A01",88.953,NA,8204.95299999963
"32",2001,"LK03_LK03","ABW_A01",365.813,NA,8204.95299999963
"33",2001,"Imp_A01","ABW_A01",356.426,NA,8204.95299999963
"34",2001,"Imp_A02","ABW_A01",20.595,NA,8204.95299999963
"35",2001,"Imp_A03","ABW_A01",52.89,NA,8204.95299999963
"36",2001,"Imp_A04","ABW_A01",208.672,NA,8204.95299999963
"37",2001,"Imp_A05","ABW_A01",63.129,NA,8204.95299999963
"38",2001,"Imp_A06","ABW_A01",64.213,NA,8204.95299999963
"39",2001,"Imp_A07","ABW_A01",493.05,NA,8204.95299999963
"40",2001,"Imp_A08","ABW_A01",78.785,NA,8204.95299999963
"41",2001,"Imp_A09","ABW_A01",211.314,NA,8204.95299999963
