Group Code,Country or Area Code,Country or Area,SNA93 Table Code,Sub Group,Item Code,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
201,352,Iceland,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2001,200,Icelandic króna       ,1993,Western calendar year,7.71893E+11,
201,352,Iceland,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,2000,200,Icelandic króna       ,1993,Western calendar year,49274492100,
201,352,Iceland,2.1,Industries,22,"Agriculture, hunting, forestry",A,2000,200,Icelandic króna       ,1993,Western calendar year,10558062657,
201,352,Iceland,2.1,Industries,19,"Agriculture, hunting and related service activities",1,2000,200,Icelandic króna       ,1993,Western calendar year,10558062657,
201,352,Iceland,2.1,Industries,21,Fishing,B,2000,200,Icelandic króna       ,1993,Western calendar year,38716429443,
201,352,Iceland,2.1,Industries,2,Mining and quarrying,C,2000,200,Icelandic króna       ,1993,Western calendar year,670480001,
201,352,Iceland,2.1,Industries,3,Manufacturing,D,2000,200,Icelandic króna       ,1993,Western calendar year,80143710203,
201,352,Iceland,2.1,Industries,4,"Electricity, gas and water supply",E,2000,200,Icelandic króna       ,1993,Western calendar year,19506576698,
201,352,Iceland,2.1,Industries,5,Construction,F,2000,200,Icelandic króna       ,1993,Western calendar year,49308817996,
201,352,Iceland,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,2000,200,Icelandic króna       ,1993,Western calendar year,75700489575,
201,352,Iceland,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,2000,200,Icelandic króna       ,1993,Western calendar year,65125327861,
201,352,Iceland,2.1,Industries,24,Hotels and restaurants,H,2000,200,Icelandic króna       ,1993,Western calendar year,10575161714,
201,352,Iceland,2.1,Industries,7,"Transport, storage and communications",I,2000,200,Icelandic króna       ,1993,Western calendar year,48243586409,
201,352,Iceland,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,2000,200,Icelandic króna       ,1993,Western calendar year,1.16266E+11,
201,352,Iceland,2.1,Industries,27,Financial intermediation,J,2000,200,Icelandic króna       ,1993,Western calendar year,34362961906,
201,352,Iceland,2.1,Industries,28,"Real estate, renting and business activities",K,2000,200,Icelandic króna       ,1993,Western calendar year,81902907328,
201,352,Iceland,2.1,Industries,9,Public administration and defence; compulsory social security,L,2000,200,Icelandic króna       ,1993,Western calendar year,33987717296,
201,352,Iceland,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,2000,200,Icelandic króna       ,1993,Western calendar year,1.01089E+11,
201,352,Iceland,2.1,Industries,29,Education,M,2000,200,Icelandic króna       ,1993,Western calendar year,27322878213,
201,352,Iceland,2.1,Industries,30,Health and social work,N,2000,200,Icelandic króna       ,1993,Western calendar year,54038273737,
201,352,Iceland,2.1,Industries,31,"Other community, social and personal services",O,2000,200,Icelandic króna       ,1993,Western calendar year,19727421634,
201,352,Iceland,2.1,Industries,11,Private households with employed persons,P,2000,200,Icelandic króna       ,1993,Western calendar year,456607590,
201,352,Iceland,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,2000,200,Icelandic króna       ,1993,Western calendar year,5.71549E+11,
201,352,Iceland,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,2000,200,Icelandic króna       ,1993,Western calendar year,1.12198E+11,
201,352,Iceland,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,2000,200,Icelandic króna       ,1993,Western calendar year,6.83747E+11,
201,352,Iceland,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1999,200,Icelandic króna       ,1993,Western calendar year,48502162745,
201,352,Iceland,2.1,Industries,22,"Agriculture, hunting, forestry",A,1999,200,Icelandic króna       ,1993,Western calendar year,9784203295,
201,352,Iceland,2.1,Industries,19,"Agriculture, hunting and related service activities",1,1999,200,Icelandic króna       ,1993,Western calendar year,9784203295,
201,352,Iceland,2.1,Industries,21,Fishing,B,1999,200,Icelandic króna       ,1993,Western calendar year,38717959450,
201,352,Iceland,2.1,Industries,2,Mining and quarrying,C,1999,200,Icelandic króna       ,1993,Western calendar year,803700036.1,
201,352,Iceland,2.1,Industries,3,Manufacturing,D,1999,200,Icelandic króna       ,1993,Western calendar year,73446480320,
201,352,Iceland,2.1,Industries,4,"Electricity, gas and water supply",E,1999,200,Icelandic króna       ,1993,Western calendar year,18296192950,
201,352,Iceland,2.1,Industries,5,Construction,F,1999,200,Icelandic króna       ,1993,Western calendar year,40886275410,
201,352,Iceland,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1999,200,Icelandic króna       ,1993,Western calendar year,73474070552,
201,352,Iceland,2.1,Industries,23,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods",G,1999,200,Icelandic króna       ,1993,Western calendar year,64723891980,
201,352,Iceland,2.1,Industries,24,Hotels and restaurants,H,1999,200,Icelandic króna       ,1993,Western calendar year,8750178572,
201,352,Iceland,2.1,Industries,7,"Transport, storage and communications",I,1999,200,Icelandic króna       ,1993,Western calendar year,41888131640,
201,352,Iceland,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1999,200,Icelandic króna       ,1993,Western calendar year,98514368490,
201,352,Iceland,2.1,Industries,27,Financial intermediation,J,1999,200,Icelandic króna       ,1993,Western calendar year,28379569040,
201,352,Iceland,2.1,Industries,28,"Real estate, renting and business activities",K,1999,200,Icelandic króna       ,1993,Western calendar year,70134799450,
201,352,Iceland,2.1,Industries,9,Public administration and defence; compulsory social security,L,1999,200,Icelandic króna       ,1993,Western calendar year,30146444040,
201,352,Iceland,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1999,200,Icelandic króna       ,1993,Western calendar year,93270903530,
201,352,Iceland,2.1,Industries,29,Education,M,1999,200,Icelandic króna       ,1993,Western calendar year,24559829050,
201,352,Iceland,2.1,Industries,30,Health and social work,N,1999,200,Icelandic króna       ,1993,Western calendar year,48833971890,
201,352,Iceland,2.1,Industries,31,"Other community, social and personal services",O,1999,200,Icelandic króna       ,1993,Western calendar year,19877102590,
201,352,Iceland,2.1,Industries,11,Private households with employed persons,P,1999,200,Icelandic króna       ,1993,Western calendar year,434453429.9,
201,352,Iceland,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1999,200,Icelandic króna       ,1993,Western calendar year,5.25423E+11,
201,352,Iceland,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1999,200,Icelandic króna       ,1993,Western calendar year,1.06975E+11,
201,352,Iceland,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1999,200,Icelandic króna       ,1993,Western calendar year,6.32399E+11,
201,352,Iceland,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1998,200,Icelandic króna       ,1993,Western calendar year,48781223856,
201,352,Iceland,2.1,Industries,22,"Agriculture, hunting, forestry",A,1998,200,Icelandic króna       ,1993,Western calendar year,9562462066,
201,352,Iceland,2.1,Industries,19,"Agriculture, hunting and related service activities",1,1998,200,Icelandic króna       ,1993,Western calendar year,9562462066,
201,352,Iceland,2.1,Industries,21,Fishing,B,1998,200,Icelandic króna       ,1993,Western calendar year,39218761790,
201,352,Iceland,2.1,Industries,2,Mining and quarrying,C,1998,200,Icelandic króna       ,1993,Western calendar year,752295312.7,
201,352,Iceland,2.1,Industries,3,Manufacturing,D,1998,200,Icelandic króna       ,1993,Western calendar year,77540924570,
201,352,Iceland,2.1,Industries,4,"Electricity, gas and water supply",E,1998,200,Icelandic króna       ,1993,Western calendar year,16535282620,
201,352,Iceland,2.1,Industries,5,Construction,F,1998,200,Icelandic króna       ,1993,Western calendar year,40746805920,
201,352,Iceland,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1998,200,Icelandic króna       ,1993,Western calendar year,68682037766,
