Group Code,Country or Area Code,Country or Area,SNA93 Table Code,Sub Group,Item Code,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
201,710,South Africa,2.1,Industries,5,Construction,F,1986,20,rand                                    ,1968,Western calendar year,4572000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1986,200,Rand,1993,Western calendar year,15288000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1986,20,rand                                    ,1968,Western calendar year,15610000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1986,200,Rand,1993,Western calendar year,12191000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1986,20,rand                                    ,1968,Western calendar year,11729000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1986,200,Rand,1993,Western calendar year,17312000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1986,20,rand                                    ,1968,Western calendar year,17208000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1986,200,Rand,1993,Western calendar year,18244000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1986,20,rand                                    ,1968,Western calendar year,16486000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1986,200,Rand,1993,Western calendar year,2412000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1986,20,rand                                    ,1968,Western calendar year,2277000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1986,200,Rand,1993,Western calendar year,4664000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1986,20,rand                                    ,1968,Western calendar year,3218000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1986,200,Rand,1993,Western calendar year,1.37263E+11,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1986,20,rand                                    ,1968,Western calendar year,1.34636E+11,6
201,710,South Africa,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,1986,20,rand                                    ,1968,Western calendar year,4029000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1986,200,Rand,1993,Western calendar year,12132000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1986,20,rand                                    ,1968,Western calendar year,12648000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1986,200,Rand,1993,Western calendar year,13946000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1986,20,rand                                    ,1968,Western calendar year,15785000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1986,200,Rand,1993,Western calendar year,1814000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1986,20,rand                                    ,1968,Western calendar year,3137000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1986,200,Rand,1993,Western calendar year,1.49395E+11,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1986,20,rand                                    ,1968,Western calendar year,1.43255E+11,45
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1985,200,Rand,1993,Western calendar year,6091000000,
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1985,20,rand                                    ,1968,Western calendar year,6526000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1985,200,Rand,1993,Western calendar year,16717000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1985,20,rand                                    ,1968,Western calendar year,16671000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1985,200,Rand,1993,Western calendar year,25576000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1985,20,rand                                    ,1968,Western calendar year,25928000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1985,200,Rand,1993,Western calendar year,4728000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1985,20,rand                                    ,1968,Western calendar year,4836000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1985,200,Rand,1993,Western calendar year,4160000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1985,20,rand                                    ,1968,Western calendar year,4144000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1985,200,Rand,1993,Western calendar year,12935000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1985,20,rand                                    ,1968,Western calendar year,13254000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1985,200,Rand,1993,Western calendar year,9877000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1985,20,rand                                    ,1968,Western calendar year,9935000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1985,200,Rand,1993,Western calendar year,15849000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1985,20,rand                                    ,1968,Western calendar year,15754000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1985,200,Rand,1993,Western calendar year,15339000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1985,20,rand                                    ,1968,Western calendar year,13901000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1985,200,Rand,1993,Western calendar year,2010000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1985,20,rand                                    ,1968,Western calendar year,1897000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1985,200,Rand,1993,Western calendar year,4062000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1985,20,rand                                    ,1968,Western calendar year,2802000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1985,200,Rand,1993,Western calendar year,1.17343E+11,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1985,20,rand                                    ,1968,Western calendar year,1.15648E+11,6
201,710,South Africa,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,1985,20,rand                                    ,1968,Western calendar year,3200000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1985,200,Rand,1993,Western calendar year,10255000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1985,20,rand                                    ,1968,Western calendar year,10678000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1985,200,Rand,1993,Western calendar year,11791000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1985,20,rand                                    ,1968,Western calendar year,13335000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1985,200,Rand,1993,Western calendar year,1536000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1985,20,rand                                    ,1968,Western calendar year,2657000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1985,200,Rand,1993,Western calendar year,1.27598E+11,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1985,20,rand                                    ,1968,Western calendar year,1.23126E+11,45
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1984,200,Rand,1993,Western calendar year,4902000000,
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1984,20,rand                                    ,1968,Western calendar year,5252000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1984,200,Rand,1993,Western calendar year,12985000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1984,20,rand                                    ,1968,Western calendar year,12949000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1984,200,Rand,1993,Western calendar year,23481000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1984,20,rand                                    ,1968,Western calendar year,23804000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1984,200,Rand,1993,Western calendar year,3796000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1984,20,rand                                    ,1968,Western calendar year,3883000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1984,200,Rand,1993,Western calendar year,3799000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1984,20,rand                                    ,1968,Western calendar year,3785000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1984,200,Rand,1993,Western calendar year,11845000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1984,20,rand                                    ,1968,Western calendar year,12075000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1984,200,Rand,1993,Western calendar year,9160000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1984,20,rand                                    ,1968,Western calendar year,9213000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1984,200,Rand,1993,Western calendar year,13391000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1984,20,rand                                    ,1968,Western calendar year,13311000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1984,200,Rand,1993,Western calendar year,13342000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1984,20,rand                                    ,1968,Western calendar year,12170000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1984,200,Rand,1993,Western calendar year,1812000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1984,20,rand                                    ,1968,Western calendar year,1710000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1984,200,Rand,1993,Western calendar year,3513000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1984,20,rand                                    ,1968,Western calendar year,2422000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1984,200,Rand,1993,Western calendar year,1.02024E+11,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1984,20,rand                                    ,1968,Western calendar year,1.00574E+11,6
201,710,South Africa,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,1984,20,rand                                    ,1968,Western calendar year,2290000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1984,200,Rand,1993,Western calendar year,8560000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1984,20,rand                                    ,1968,Western calendar year,8937000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1984,200,Rand,1993,Western calendar year,9711000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1984,20,rand                                    ,1968,Western calendar year,10929000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1984,200,Rand,1993,Western calendar year,1151000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1984,20,rand                                    ,1968,Western calendar year,1992000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1984,200,Rand,1993,Western calendar year,1.10584E+11,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1984,20,rand                                    ,1968,Western calendar year,1.07221E+11,45
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1983,200,Rand,1993,Western calendar year,3873000000,
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1983,20,rand                                    ,1968,Western calendar year,4150000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1983,200,Rand,1993,Western calendar year,11951000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1983,20,rand                                    ,1968,Western calendar year,11918000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1983,200,Rand,1993,Western calendar year,20561000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1983,20,rand                                    ,1968,Western calendar year,20844000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1983,200,Rand,1993,Western calendar year,3148000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1983,20,rand                                    ,1968,Western calendar year,3220000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1983,200,Rand,1993,Western calendar year,3498000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1983,20,rand                                    ,1968,Western calendar year,3485000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1983,200,Rand,1993,Western calendar year,11093000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1983,20,rand                                    ,1968,Western calendar year,11353000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1983,200,Rand,1993,Western calendar year,7348000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1983,20,rand                                    ,1968,Western calendar year,7391000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1983,200,Rand,1993,Western calendar year,11141000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1983,20,rand                                    ,1968,Western calendar year,11074000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1983,200,Rand,1993,Western calendar year,10428000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1983,20,rand                                    ,1968,Western calendar year,9372000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1983,200,Rand,1993,Western calendar year,1551000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1983,20,rand                                    ,1968,Western calendar year,1464000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1983,200,Rand,1993,Western calendar year,2965000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1983,20,rand                                    ,1968,Western calendar year,2044000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1983,200,Rand,1993,Western calendar year,87557000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1983,20,rand                                    ,1968,Western calendar year,86315000000,6
201,710,South Africa,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,1983,20,rand                                    ,1968,Western calendar year,1906000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1983,200,Rand,1993,Western calendar year,6793000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1983,20,rand                                    ,1968,Western calendar year,7048000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1983,200,Rand,1993,Western calendar year,7708000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1983,20,rand                                    ,1968,Western calendar year,8632000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1983,200,Rand,1993,Western calendar year,915000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1983,20,rand                                    ,1968,Western calendar year,1584000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1983,200,Rand,1993,Western calendar year,94350000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1983,20,rand                                    ,1968,Western calendar year,91457000000,45
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1982,200,Rand,1993,Western calendar year,4339000000,
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1982,20,rand                                    ,1968,Western calendar year,4649000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1982,200,Rand,1993,Western calendar year,10035000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1982,20,rand                                    ,1968,Western calendar year,10007000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1982,200,Rand,1993,Western calendar year,18071000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1982,20,rand                                    ,1968,Western calendar year,18320000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1982,200,Rand,1993,Western calendar year,2557000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1982,20,rand                                    ,1968,Western calendar year,2615000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1982,200,Rand,1993,Western calendar year,3048000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1982,20,rand                                    ,1968,Western calendar year,3037000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1982,200,Rand,1993,Western calendar year,9871000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1982,20,rand                                    ,1968,Western calendar year,9834000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1982,200,Rand,1993,Western calendar year,6399000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1982,20,rand                                    ,1968,Western calendar year,6436000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1982,200,Rand,1993,Western calendar year,9200000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1982,20,rand                                    ,1968,Western calendar year,9145000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1982,200,Rand,1993,Western calendar year,8948000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1982,20,rand                                    ,1968,Western calendar year,8033000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1982,200,Rand,1993,Western calendar year,1216000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1982,20,rand                                    ,1968,Western calendar year,1148000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1982,200,Rand,1993,Western calendar year,2501000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1982,20,rand                                    ,1968,Western calendar year,1722000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1982,200,Rand,1993,Western calendar year,76185000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1982,20,rand                                    ,1968,Western calendar year,74946000000,6
201,710,South Africa,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,1982,20,rand                                    ,1968,Western calendar year,1069000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1982,200,Rand,1993,Western calendar year,6277000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1982,20,rand                                    ,1968,Western calendar year,6654000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1982,200,Rand,1993,Western calendar year,6891000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1982,20,rand                                    ,1968,Western calendar year,7717000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1982,200,Rand,1993,Western calendar year,614000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1982,20,rand                                    ,1968,Western calendar year,1063000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1982,200,Rand,1993,Western calendar year,82462000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1982,20,rand                                    ,1968,Western calendar year,80531000000,45
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1981,200,Rand,1993,Western calendar year,4392000000,
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1981,20,rand                                    ,1968,Western calendar year,4706000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1981,200,Rand,1993,Western calendar year,10064000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1981,20,rand                                    ,1968,Western calendar year,10036000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1981,200,Rand,1993,Western calendar year,16327000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1981,20,rand                                    ,1968,Western calendar year,16552000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1981,200,Rand,1993,Western calendar year,2108000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1981,20,rand                                    ,1968,Western calendar year,2156000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1981,200,Rand,1993,Western calendar year,2566000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1981,20,rand                                    ,1968,Western calendar year,2556000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1981,200,Rand,1993,Western calendar year,8714000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1981,20,rand                                    ,1968,Western calendar year,8784000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1981,200,Rand,1993,Western calendar year,5793000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1981,20,rand                                    ,1968,Western calendar year,5827000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1981,200,Rand,1993,Western calendar year,7643000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1981,20,rand                                    ,1968,Western calendar year,7597000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1981,200,Rand,1993,Western calendar year,7361000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1981,20,rand                                    ,1968,Western calendar year,6595000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1981,200,Rand,1993,Western calendar year,1000000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1981,20,rand                                    ,1968,Western calendar year,944000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1981,200,Rand,1993,Western calendar year,2072000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1981,20,rand                                    ,1968,Western calendar year,1427000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1981,200,Rand,1993,Western calendar year,68040000000,
201,710,South Africa,2.1,Industries,12,"Equals: VALUE ADDED, GROSS, in basic prices",B.1g,1981,20,rand                                    ,1968,Western calendar year,67180000000,6
201,710,South Africa,2.1,Industries,13,Less: Financial intermediation services indirectly measured (FISIM),P.119,1981,20,rand                                    ,1968,Western calendar year,915000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1981,200,Rand,1993,Western calendar year,4614000000,
201,710,South Africa,2.1,Industries,32,Plus: Taxes less Subsidies on products,D.21-D.31,1981,20,rand                                    ,1968,Western calendar year,4815000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1981,200,Rand,1993,Western calendar year,5169000000,
201,710,South Africa,2.1,Industries,14,Plus: Taxes on products,D.21,1981,20,rand                                    ,1968,Western calendar year,5774000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1981,200,Rand,1993,Western calendar year,555000000,
201,710,South Africa,2.1,Industries,15,Less: Subsidies on products,D.31,1981,20,rand                                    ,1968,Western calendar year,959000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1981,200,Rand,1993,Western calendar year,72654000000,
201,710,South Africa,2.1,Industries,16,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1981,20,rand                                    ,1968,Western calendar year,71080000000,45
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1980,200,Rand,1993,Western calendar year,3654000000,
201,710,South Africa,2.1,Industries,1,"Agriculture, hunting, forestry; fishing",A+B,1980,20,rand                                    ,1968,Western calendar year,3915000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1980,200,Rand,1993,Western calendar year,12146000000,
201,710,South Africa,2.1,Industries,2,Mining and quarrying,C,1980,20,rand                                    ,1968,Western calendar year,12112000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1980,200,Rand,1993,Western calendar year,12758000000,
201,710,South Africa,2.1,Industries,3,Manufacturing,D,1980,20,rand                                    ,1968,Western calendar year,12934000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1980,200,Rand,1993,Western calendar year,1747000000,
201,710,South Africa,2.1,Industries,4,"Electricity, gas and water supply",E,1980,20,rand                                    ,1968,Western calendar year,1787000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1980,200,Rand,1993,Western calendar year,1877000000,
201,710,South Africa,2.1,Industries,5,Construction,F,1980,20,rand                                    ,1968,Western calendar year,1870000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1980,200,Rand,1993,Western calendar year,6858000000,
201,710,South Africa,2.1,Industries,6,"Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants",G+H,1980,20,rand                                    ,1968,Western calendar year,6972000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1980,200,Rand,1993,Western calendar year,5001000000,
201,710,South Africa,2.1,Industries,7,"Transport, storage and communications",I,1980,20,rand                                    ,1968,Western calendar year,5030000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1980,200,Rand,1993,Western calendar year,6411000000,
201,710,South Africa,2.1,Industries,8,"Financial intermediation; real estate, renting and business activities",J+K,1980,20,rand                                    ,1968,Western calendar year,6373000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1980,200,Rand,1993,Western calendar year,5887000000,
201,710,South Africa,2.1,Industries,9,Public administration and defence; compulsory social security,L,1980,20,rand                                    ,1968,Western calendar year,5243000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1980,200,Rand,1993,Western calendar year,868000000,
201,710,South Africa,2.1,Industries,10,"Education; health and social work; other community, social and personal services",M+N+O,1980,20,rand                                    ,1968,Western calendar year,819000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1980,200,Rand,1993,Western calendar year,1765000000,
201,710,South Africa,2.1,Industries,11,Private households with employed persons,P,1980,20,rand                                    ,1968,Western calendar year,1215000000,
